I get a lot of satisfaction out of washing windows.,ACQUIRING IDEAS IS EATING,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
Do it over.,ACTION IS REPEATED MOTION ALONG A PATH,ACTIVITIES ARE JOURNEYS
"In the course of the investigation, new evidence was found.",ACTION IS MOTION ALONG A PATH,ACTIVITIES ARE JOURNEYS
Follow along as I assemble this.,ACTION IS OBJECT CONSTRUCTION,ACTIVITIES ARE JOURNEYS
Follow these steps in assembly.,ACTIVITIES ARE JOURNEYS,ACTIVITIES ARE JOURNEYS
"Law enforcement officers have often described these arrests as a way of reining in criminals whose other, more serious activities present a danger to the public.",ADDRESSING CRIME IS CONTROLLING AN ANIMAL,ADDRESSING CRIME IS CONTROLLING AN ANIMAL
Improving access to education is the only sure way to cure us of poverty.,ACCESS TO EDUCATION IS ACCESS TO AN OBJECT,ADDRESSING POVERTY IS TREATING AN ILLNESS
Debt Ceiling Deal: Wrong Diagnosis Leads to Wrong Treatment for What Ails the Economy,ADDRESSING ECONOMIC PROBLEMS IS TREATING AN ILLNESS,ADDRESSING SOCIAL PROBLEMS IS TREATING AN ILLNESS
"The most powerful weapon in the war against obesity might be something we all understand: cold, hard cash.",ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
How America's losing the war on poverty,POVERTY IS WAR,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
"Of course, gun control fanatics pay little attention to facts.",GUN CONTROL ADVOCACY IS INSANITY,ADVOCATING GUN CONTROL IS ZEALOTRY
She's warming up to her new brother-in-law.,AFFECTION IS WARMTH,AFFECTION IS WARMTH
We're finally on the same page.,AGREEMENT IS PHYSICAL PROXIMITY,AGREEMENT IS PHYSICAL PROXIMITY
Who's with me?,AGREEMENT IS PHYSICAL PROXIMITY,AGREEMENT IS PHYSICAL PROXIMITY
Ecologists Shed New Light On Effects of Light Pollution On Wildlife,AID TO KNOWING IS A LIGHT SOURCE,AID TO KNOWING IS A LIGHT SOURCE
There seems to be growing friendship between Shia Iran and its Sunni-dominated neighbours.,NEARBY COUNTRIES ARE NEIGHBORS,ALLIANCES ARE FRIENDSHIPS
"Fitch said in a report on Dec. 19 that it expected Congress to find a way to pull back from the “fiscal cliff,” but that it would not be “a credible plan to reduce the federal budget deficit and stabilize government debt over the medium term.”",ADDRESSING ECONOMIC PROBLEMS IS TREATING AN ILLNESS,ALTERNATIVE LEGISLATION IS ALTERNATIVE PATH
He started going down a bad life path.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS
We have not found a way to stem this rising flood of gun violence.,GUN VIOLENCE IS A FLUID,AMOUNT OF GUN VIOLENCE IS A FLUID
We are drowning in an ocean of gun violence.,GUN VIOLENCE IS A FLUID,AMOUNT OF GUN VIOLENCE IS A FLUID
flood of guns,GUNS ARE A FLOOD,AMOUNT OF GUNS IS A FLUID
WE CANNOT HAVE ISLANDS OF PROSPERITY NEXT TO OCEANS OF POVERTY AND SQUALOR,POVERTY IS OCEANS,AMOUNT OF POVERTY IS SIZE OF GEOGRAPHIC FEATURE
"President Obama said the international community has made great strides toward locking down loose nuclear material, but warned the threat of nuclear materials falling into the hands of terrorist remains.",ADDRESSING THREAT OF NUCLEAR MATERIALS FALLING INTO TERRORIST HANDS IS WAGING WAR,AMOUNT OF PROGRESS IS AMOUNT OF DISTANCE MOVED
"Senate Majority Leader Harry Reid, D-Nevada, told reporters that the next 24 hours would be ""very important"" toward efforts to reach a deal to lessen the harshest impacts of the fiscal cliff, a combination of broad tax hikes and deep spending cuts due to take effect at the start of the new year.",ADDRESSING ECONOMIC PROBLEMS IS TREATING AN ILLNESS,AMOUNT OF PROGRESS TOWARD ENACTING LEGISLATION IS DISTANCE MOVED ALONG A PATH
"The hallways are filled with the sounds of middle school students, primarily eighth graders, dissecting the second presidential debate from the evening before.",ANALYZING IS DISSECTING,ANALYZING IS DISSECTING
Those are inflammatory remarks.,ANGER IS FIRE,ANGER IS FIRE
She was doing a slow burn.,ANGER IS FIRE,ANGER IS FIRE
She was breathing fire.,ANGER IS FIRE,ANGER IS FIRE
Your insincere apology just added fuel to the fire.,ANGER IS FIRE,ANGER IS FIRE
"After the argument, Dave was smoldering for days.",ANGER IS FIRE,ANGER IS FIRE
He was consumed by his anger.,ANGER IS CONSUMED,ANGER IS FIRE
He's seeing red.,ANGER IS HEAT,ANGER IS FIRE
He has a hot temper.,ANGER IS HEAT,ANGER IS HEAT
He's burning with rage.,ANGER IS FIRE,ANGER IS HEAT
"I just touched him, and he went crazy.",ANGER IS PRESSURE IN A CONTAINER,ANGER IS INSANITY
You're driving me nuts!,ANGER IS INSANITY,ANGER IS INSANITY
I'm mad!,ANGER IS INSANITY,ANGER IS INSANITY
"When the up threw him out of the game, Billy started foaming at the mouth.",ANGER IS PRESSURE IN A CONTAINER,ANGER IS INSANITY
"If anything else goes wrong, I'll get hysterical.",ANGER IS INSANITY,ANGER IS INSANITY
"He got so angry, he went out of his mind.",ANGER IS INSANITY,ANGER IS INSANITY
"When my mother finds out, she'll have a fit.",ANGER IS A CONSUMING FORCE,ANGER IS INSANITY
He's tearing his hair out!,ANGER IS INSANITY,ANGER IS INSANITY
The loud music next door has got him climbing the walls!,FRUSTRATION IS VERTICALITY,ANGER IS INSANITY
He was just about to burst with anger.,ANGER IS PRESSURE IN A CONTAINER,ANGER IS PRESSURE IN A CONTAINER
You make my blood boil.,ANGER IS HEAT,ANGER IS THE HEAT OF FLUID IN A CONTAINER
I had reached the boiling point.,ANGER IS THE HEAT OF FLUID IN A CONTAINER,ANGER IS THE HEAT OF FLUID IN A CONTAINER
Your claims are indefensible.,ARGUMENTS IS BOMBARDED,ARGUMENT IS PHYSICAL COMBAT
He attacked every weak point in my argument.,ARGUMENT IS PHYSICAL COMBAT,ARGUMENT IS PHYSICAL COMBAT
His criticisms were right on target.,ARGUMENTS IS BOMBARDED,ARGUMENT IS PHYSICAL COMBAT
I blew his argument out of the water.,ARGUMENT IS WAR,ARGUMENT IS PHYSICAL COMBAT
I've never won an argument with him.,ARGUMENT IS PHYSICAL COMBAT,ARGUMENT IS PHYSICAL COMBAT
"You disagree? OK, shoot!",ARGUMENT IS PHYSICAL COMBAT,ARGUMENT IS PHYSICAL COMBAT
"If you use that strategy, he'll wipe you out.",ARGUMENT IS WAR,ARGUMENT IS PHYSICAL COMBAT
He shot down all of my arguments.,ARGUMENT IS WAR,ARGUMENT IS PHYSICAL COMBAT
He bombarded them with clever arguments.,ARGUMENTS IS BOMBARDED,ARGUMENT IS WAR
His criticisms were right on target.,ARGUMENTS IS BOMBARDED,ARGUMENT IS WAR
Five is made up of two plus three.,ARITHMETIC IS OBJECT CONSTRUCTION,ARITHMETIC IS OBJECT CONSTRUCTION
"If you put 2 and 2 together, you get 4.",ANALYZING IS DISSECTING,ARITHMETIC IS OBJECT CONSTRUCTION
We need to know how big of a problem that is.,AMOUNT OF PROBLEM IS SIZE,ASSESSING IS MEASURING
Our conservation program needs your support.,SUPPORT IS PHYSICAL SUPPORT,ASSISTANCE IS SUPPORT
I've really been leaning on my friends the past few months.,ASSISTANCE IS SUPPORT,ASSISTANCE IS SUPPORT
"You could talk about the dealerships, auto dealerships that were closed down when the government got control of a couple of the auto companies, an awful lot of people lost jobs, businesses were closed, and so on.",GOVERNMENT CONTROL IS VERTICALITY,ATTAINING CONTROL IS GAINING A POSSESSION
"The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party",ABUSIVE POLITICAL LEADERS ARE PHYSICAL BULLIES,ATTAINING CONTROL IS GAINING A POSSESSION
"If you soak it in water, the wood will lose its rigidity.",STRENGTH IS RIGIDITY,ATTRIBUTES ARE ENTITIES
She has a sunny disposition.,GOODNESS IS LIGHT,ATTRIBUTES ARE POSSESSIONS
This place has lost a lot of its charm.,APPEARANCE IS LOST,ATTRIBUTES ARE POSSESSIONS
The new mustache gave him an older appearance.,ATTRIBUTES ARE POSSESSIONS,ATTRIBUTES ARE POSSESSIONS
"In a democratic government, authority is given to it by the people.",GOVERNMENT IS AN ORGANISM,ATTRIBUTES OF GOVERNMENT ARE ENTITIES
This movie stinks!,BAD IS STINKY,BAD IS STINKY
He's no longer with us.,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He's gone / departed.,DEATH IS DEPARTURE,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He is an upstanding citizen.,BEING GOOD IS BEING UPRIGHT,BEING GOOD IS BEING UPRIGHT
I refuse to stoop to that kind of behavior.,BEING IMMORAL IS BEING LOW,BEING IMMORAL IS BEING LOW
The prescribing physician is in the best position to evaluate a patient's treatment history and options.,ABILITY TO EVALUATE IS ABILITY TO SEE,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL
Hold on to your beliefs and never let them go.,BELIEFS ARE POSSESSIONS,BELIEFS ARE POSSESSIONS
He was filled with anger.,ANGER IS PRESSURE IN A CONTAINER,BODY IS A CONTAINER FOR EMOTIONS
She couldn't contain her joy.,EMOTIONS ARE CONTAINERS,BODY IS A CONTAINER FOR EMOTIONS
She was brimming with rage.,ANGER IS FILLED,BODY IS A CONTAINER FOR EMOTIONS
Lost in the bureaucratic maze of city's criminal justice system,BUREAUCRACY IS A MAZE,BUREACRACY IS A MAZE
The creation of this board of unelected bureaucrats is yet another tentacle of the Obama Administration digging its way into the doctors-patient relationship.,BUREAUCRATS ARE TENTACLES,BUREACRACY IS AN OCTOPUS
"Confronted with the grinding cogs of bureaucracy, but needing a new cap, Coltrane shrugged and filled out the form.",BUREAUCRACY IS A MACHINE,BUREAUCRACY IS A MACHINE
"You could call me just a work-for-hire hack, and a willing, contented cog in a bureaucratic machine.",BUREAUCRACY IS COGS,BUREAUCRATS ARE MACHINE PARTS
It's Now Apple And Samsung's Game To Lose--Everyone Else Is An Also-Ran,COMPETITION IS A RACE,BUSINESS COMPETITION IS COMPETITIVE SPORTS
Here are some tips to grow your business.,AUGMENTING ECONOMIC ASSETS IS CREATING OBJECTS,BUSINESSES ARE LIVING ENTITIES
Stars whose careers collapsed in a relatively short amount of time,CAREER IS COLLAPSED,CAREER IS A BUILDING
How to make a career out of things you would do even for free.,CAREER IS PASSION,CAREER IS A COMPLEX STRUCTURE
Tomatoes technically fall within the fruit category.,CATEGORIES ARE BOUNDED REGIONS,CATEGORIES ARE BOUNDED REGIONS
"I wouldn't put him in the friend category, exactly.",CATEGORIES ARE BOUNDED REGIONS,CATEGORIES ARE BOUNDED REGIONS
The noise is giving me a headache.,PSYCHOLOGICAL HARM IS PHYSICAL INJURY,CAUSATION IS OBJECT TRANSFER
She was forced into an arranged marriage.,LOSS OF FREEDOM IS PHYSICAL RESTRAINT,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Her parents kept pushing her until she succeeded.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Regulations keep me from moving ahead with this housing project.,IMPEDIMENTS TO ACTION ARE PHYSICAL IMPEDIMENTS TO MOTION,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
Sudden illness stopped his progress.,DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He's really gotten hung up at that step in the process.,DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He is so caught up in his work he can't do anything else.,ACTION IS SELF-PROPELLED MOTION ALONG A PATH,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He was held up in the meeting.,ACTION IS IMPEDIMENT TO MOTION ALONG A PATH,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
The trial thrust O.J.'s attorney's into the limelight.,ACTION IS MOTION ALONG A PATH,CAUSES ARE FORCES
FDR's leadership brought the country out of the depression.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,CAUSES ARE FORCES
That experience pushed him over the edge,CHANGE IN MOOD IS VERTICAL MOVEMENT,CAUSES ARE FORCES
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.,ADDRESSING CRIME IS TREATING AN ILLNESS,CAUSING DECREASE IN CRIME IS TREATING DISEASE
Another round of cuts will cripple the economy.,ECONOMY IS CRIPPLE,CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
"... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.",GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.,MEDIA IS GAGGED,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The plans for the trip have finally been firmed up.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,CERTAIN IS FIRM
Next year's budget is fairly solid at this point.,STRENGTH IS STABILITY,CERTAIN IS FIRM
The US handed over control of the prisoners to Afghan authorities.,TERMINATION OF CONTROL IS LOSS OF A POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans,CONTROL IS SEIZED,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.,ATTAINING CONTROL IS GAINING A POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
I got a headache.,BODY IS A CONTAINER FOR EMOTIONS,CHANGE IS ACQUISITION
My headache went away.,EXPERIENCING A STATE IS POSSESSING AN OBJECT,CHANGE IS LOSS
He lost his faith.,ACCEPTING IS SWALLOWING,CHANGE IS LOSS
He got rid of his headache.,ADDRESSING SOCIAL PROBLEMS IS TREATING A PHYSICAL AFFLICTION,CHANGE IS LOSS
He went crazy.,ANGER IS INSANITY,CHANGE OF STATE IS CHANGE OF LOCATION
He fell into a depression.,SAD IS DOWN,CHANGE OF STATE IS CHANGE OF LOCATION
I came out of my depression.,IMPROVEMENT IN MOOD IS UPWARD MOTION,CHANGE OF STATE IS CHANGE OF LOCATION
He went over the edge.,BEING IN A STATE IS BEING AT A LOCATION,CHANGE OF STATE IS CHANGE OF LOCATION
Things have gone from bad to worse lately.,WORSENING MOOD IS DOWNWARD MOTION,CHANGE OF STATE IS CHANGE OF LOCATION
I got a headache.,BODY IS A CONTAINER FOR EMOTIONS,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,STATE IS IN,CHANGE OF STATE IS CHANGE OF POSSESSION
One down of the three pillars of “unalienable” rights that hold up this great country of ours.,RIGHTS ARE PILLARS,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
,NONE,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
"This is an usagainst-them battle, but the “them” are those who would dismantle our rights.",GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DISMANTLING A PHYSICAL STRUCTURE,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
Don't let anyone take away your right to vote.,RIGHTS ARE POSSESSIONS,CITIZEN RIGHTS ARE POSSESSIONS
Do gun rights protect against tyranny?,ACHIEVING GUN RIGHTS IS REACHING A DESTINATION,CITIZEN RIGHTS ARE SHIELDS FROM HARM
We need to protect our rights from infringement.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,CITIZEN RIGHTS ARE TERRITORIES
Nine reasons why we should fire Congress,ADVOCACY IS PHYSICAL COMBAT,CITIZENS ARE EMPLOYERS
Snitch Culture: How Citizens are Turned into the Eyes and Ears of the State,CITIZENS ARE EYES AND EARS,CITIZENS ARE EYES AND EARS
This new slavery is a total dependence by individuals and families on government for the materials and funds necessary to maintain a minimum standard of living.,GOVERNMENT ASSISTANCE IS SLAVERY,CITIZENS ARE SLAVES
...the people of America’s needs and priorities become second to the needs of the state and the people of America become enslaved to the state.,STATE IS ENSLAVED,CITIZENS ARE SLAVES
My mind was racing.,MIND IS A MACHINE,COGNIZING IS BODILY FUNCTIONING
My mind is tired.,MIND IS A MACHINE,COGNIZING IS BODILY FUNCTIONING
Do I have to draw a picture for you?,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS DRAWING A PICTURE
He painted an idyllic picture of their life together.,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS DRAWING A PICTURE
I've been feeding him stock market tips for weeks.,COMMUNICATING IS FEEDING,COMMUNICATING IS FEEDING
This book will guide you step by step how to apply for citizenship.,GUIDED ACTION IS GUIDED MOTION ALONG A PATH,COMMUNICATING IS GUIDING
You gave me a great idea!,ACQUIRING IDEAS IS EATING,COMMUNICATING IS OBJECT TRANSFER
Try to pack more thoughts into fewer words.,ACQUIRING IDEAS IS EATING,COMMUNICATING IS OBJECT TRANSFER
Whenever you have a good idea practice capturing it in words.,ACQUIRING IDEAS IS EATING,COMMUNICATING IS OBJECT TRANSFER
Don't force your meanings into the wrong words.,ACQUIRING IDEAS IS EATING,COMMUNICATING IS OBJECT TRANSFER
Try to get your thoughts across better.,COMMUNICATING IS OBJECT TRANSFER,COMMUNICATING IS OBJECT TRANSFER
You still have to give me an idea of what you mean.,ACQUIRING IDEAS IS EATING,COMMUNICATING IS OBJECT TRANSFER
He pointed out that global warming is real.,KNOWING IS SEEING,COMMUNICATING IS POINTING
Let me illustrate the theory with some examples.,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS SHOWING
I'm now going to show you that you are wrong.,PROVING IS SHOWING,COMMUNICATING IS SHOWING
We have to restructure this firm.,FIRM IS RESTRUCTURE,COMPANY IS A COMPLEX STRUCTURE
The arms race.,ELECTIONS ARE COMPETITIVE SPORTS EVENTS,COMPETITION IS A RACE
"We’ve been playing chess for years, and he’s finally pulling ahead of me.",ACHIEVING POWER IS MOVING UPWARDS,COMPETITION IS A RACE
"He’s a better writer than I am, and he’s widening the distance.",DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH,COMPETITION IS A RACE
Vanity finally drove me to have the operation.,ACTION IS SELF-PROPELLED MOTION ALONG A PATH,COMPULSION IS A COMPELLING FORCE
Wake up!,CONSCIOUS IS UP,CONSCIOUS IS UP
I'm up!,HAPPY IS UP,CONSCIOUSNESS IS VERTICALITY
“Your dead kids don’t trump my Constitutional rights.”,ABUSIVE POLITICAL LEADERS ARE PHYSICAL BULLIES,CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME
There is both cotton and polyester in that shirt.,OTHER,CONSTITUENTS ARE CONTENTS
This drink is loaded with vitamins.,ACQUIRING IDEAS IS EATING,CONSTITUENTS ARE CONTENTS
Our agenda is packed with events.,ACTIVITIES ARE BOUNDED REGIONS IN SPACE,CONSTITUENTS ARE CONTENTS
There are seven days in a week.,OTHER,CONSTITUENTS ARE CONTENTS
This SUV sure is a gas guzzler.,CONSUME IS APPETITE,CONSUMING RESOURCES IS EATING
Demand for paper goods is eating away at our planet's forests.,CONSUMPTION IS EATING,CONSUMING RESOURCES IS EATING
Developing nations are gobbling up our fossil fuels at any alarming rate.,ACQUIRING IDEAS IS EATING,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
The United States' insatiable appetite for electronics will entirely consume our supply of rare metals.,ACQUIRING IDEAS IS EATING,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
His actions are beyond my control.,CONTROL IS BEYOND,CONTROL IS A BOUNDED REGION
The whole situation spiraled out of (our) control.,CONTROL IS LOST,CONTROL IS A BOUNDED REGION
He returned to power.,POWER IS RETURNED,CONTROL IS A BOUNDED REGION
The president is in control of the executive branch.,GOVERNMENT CONTROL IS VERTICALITY,CONTROL IS A BOUNDED REGION
President Mubarak has stepped down from power.,TERMINATION OF CONTROL IS LOSS OF A POSSESSION,CONTROL IS A BOUNDED REGION
He has control over all the workers.,CONTROL IS A POSSESSION,CONTROL IS A POSSESSION
The president kept his hold on power.,POWER IS A POSSESSED OBJECT,CONTROL IS A POSSESSION
She regained control of the assembly.,CONTROL IS GOT,CONTROL IS A POSSESSION
He possesses the power to heal small animals.,ACQUIRING IDEAS IS EATING,CONTROL IS A POSSESSION
He's putty in her hands.,CONTROL IS OBJECT MANIPULATION,CONTROL IS OBJECT MANIPULATION
I am on top of the situation.,ACHIEVING POWER IS MOVING UPWARDS,CONTROL IS UP
He's in a superior position.,HIGH STATUS IS UP,CONTROL IS UP
He's in the high command.,ACHIEVING POWER IS MOVING UPWARDS,CONTROL IS UP
He's in the upper echelon.,ACHIEVING POWER IS MOVING UPWARDS,CONTROL IS UP
His power rose.,POWER IS ROSE,CONTROL IS UP
Report to your superiors for duty.,ACTION IS SELF-PROPELLED MOTION ALONG A PATH,CONTROL IS VERTICALITY
He's the low man on the totem pole.,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,CONTROL IS VERTICALITY
Napoleon's skill at the siege of Toulon while only an artillery captain under General Jacques Dugommier was to start Napoleon on the path of greatness; a rise to power that was to be incredibly rapid.,ACHIEVING POWER IS MOVING UPWARDS,CONTROL IS VERTICALITY
Relax. We've got everything under control.,CONTROL IS A POSSESSION,CONTROL IS VERTICALITY
Rescuing Iranian Sailors? U.S. Says It Is Just Doing Its Duty,ACTION IS BEING IN A LOCATION,COOPERATIVE NATIONS ARE GOOD CITIZENS
California Cities Struggling Under Wave of Corruption,CORRUPTION IS A WAVE,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
FIFA facing corruption 'tsunami',CORRUPTION IS TSUNAMI,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
Our government is afflicted with the cancer of corruption.,CORRUPTION IS A DISEASE,CORRUPTION IS A DISEASE
Corrupt officials are infecting our government at every level.,CORRUPTION IS A DISEASE,CORRUPTION IS A DISEASE
"Our nation has been infested with the termites of corruption, the worms of immorality, and a virus of indifference and apathy.",CORRUPTION IS A DISEASE,CORRUPTION IS A TERMITE INFESTATION
Stopping the rot in public life.,ADDRESSING SOCIAL PROBLEMS IS TREATING AN ILLNESS,CORRUPTION IS DECAY
