He's a social climber.	[]	STATUS IS VERTICALITY
I reached a plateau in my career some years back.	[]	STATUS IS VERTICALITY
East Timor took the first steps toward independence in the 1990s.	[]	STATE OF NATION IS LOCATION ALONG PATH
The country is slowly moving out of recession.	[]	STATE OF NATION IS LOCATION ALONG PATH
Our society is suffering from many social problems.	[]	SOCIETY IS A PERSON
Functionalism interprets each part of society in terms of how it contributes to the stability of the whole society. Society is more than the sum of its parts; rather, ...	['SOCIAL GROUP IS A BOUNDED REGION', 'SOCIETY IS A COMPLEX STRUCTURE', 'SOCIAL GROUPS ARE COMPLEX STRUCTURES', 'INSTITUTION IS A COMPLEX PHYSICAL OBJECT', 'COMPANY IS A COMPLEX STRUCTURE']	SOCIETY IS A COMPLEX STRUCTURE
A cure for social ills? Prevention	[]	SOCIAL PROBLEMS ARE PHYSICAL AFFLICTIONS
UW researcher is a leader in showing how prevention techniques can pay off in curing social problems.	[]	SOCIAL PROBLEMS ARE PHYSICAL AFFLICTIONS
Our society is turning gangrene with dishonesty.	[]	SOCIAL PROBLEMS ARE DISEASES
My business is growing like a weed.	[]	SOCIAL ORGANIZATIONS ARE PLANTS
Our circle of friends is quite diverse.	[]	SOCIAL GROUPS ARE CONTAINERS
He's hasn't penetrated that group.	[]	SOCIAL GROUPS ARE CONTAINERS
He's about to rock the foundations of the literary establishment with his novel.	['INSTITUTIONS ARE BUILDINGS', 'GOVERNMENT INSTITUTION IS A BUILDING', 'EFFECTIVE GOVERNMENT INSTITUTION IS A STRONG BUILDING']	SOCIAL GROUPS ARE BUILDINGS
By early afternoon, queues were already building up.	[]	SOCIAL GROUPS ARE BUILDINGS
Cop scandals fray the social fabric.	['SOCIAL GROUP IS A FABRIC']	SOCIAL GROUP IS A FABRIC
Her hair is very near to his in color.	[]	SIMILARITY IS PROXIMITY
That's far from a perfect circle.	[]	SIMILARITY IS PROXIMITY
They adopted the customs of their neighbors.	[]	SELECTION IS ADOPTION
He's looking for meaning in his life and isn't finding any.	[]	SEEKING KNOWLEDGE IS SEARCHING
His eyes scoured the horizon.	[]	SEEING IS TOUCHING
The temperature shot up.	[]	SCALES ARE PATHS
Fuel consumption rose to the highest it has been in 20 years.	[]	SCALES ARE PATHS
My spirits sank.	[]	SAD IS DOWN
Our relationship is veering off-course.	[]	ROMANTIC RELATIONSHIPS ARE VEHICLES
It feels like this relationship is going nowhere.	[]	ROMANTIC RELATIONSHIP IS A JOURNEY
The coup toppled the brutal dictatorship.	[]	REVOLUTION IS TOPPLING A PHYSICAL OBJECT
The Revolutionary and Napoleonic Wars tore down the ancient structure of Europe	[]	REVOLUTION IS TOPPLING A PHYSICAL OBJECT
Their relationship is built on a solid foundation of trust and commitment.	['RELATIONSHIPS ARE PHYSICAL STRUCTURES', 'MARRIAGE IS CLOTH', 'TRUST RELATIONSHIPS ARE BUILDINGS']	RELATIONSHIPS ARE PHYSICAL STRUCTURES
Our relationship is rock solid.	[]	RELATIONSHIPS ARE OBJECTS
She has a fragile relationship with her mother as it is.	[]	RELATIONSHIPS ARE OBJECTS
It takes work to build any relationship.	['RELATIONSHIPS ARE PHYSICAL STRUCTURES', 'MARRIAGE IS CLOTH', 'TRUST RELATIONSHIPS ARE BUILDINGS']	RELATIONSHIPS ARE COMPLEX STRUCTURES
These ideas are closely related.	[]	RELATEDNESS IS PROXIMITY
I concede that it has become indispensable to prune legislation, but it seems to me that this must be done with prudence and thought.	[]	REFINING A LAW IS TRIMMING A PLANT
His income fell last year.	[]	QUANTITY IS VERTICALITY
What is the size of your bank account?	[]	QUANTITY IS SIZE
He doesn't know how big our national debt is.	[]	QUANTITY IS SIZE
We are trying to find the most elegant approach to solving this problem.	[]	PURPOSEFUL THINKING IS GOAL-DIRECTED MOTION
She made great strides in her dissertation.	[]	PURPOSEFUL ACTION IS SELF-PROPELLED MOTION TO A DESTINATION
Her soul was scrubbed clean of impurities.	[]	PURITY IS CLEANLINESS
You must cleanse your soul of sin.	[]	PURIFYING IS CLEANSING
The impure must be washed clean through contrition.	[]	PURIFYING IS CLEANSING
The accusation wounded her.	[]	PSYCHOLOGICAL HARM IS PHYSICAL INJURY
My pride was wounded.	[]	PSYCHOLOGICAL HARM IS PHYSICAL INJURY
She recovered from the wound to her psyche, but scars remained.	[]	PSYCHOLOGICAL HARM IS PHYSICAL INJURY
Life is full of peaks and valleys.	[]	PROGRESSING THROUGH LIFE IS MOVING THROUGH A TERRAIN
He hadn't made much headway in writing the termpaper.	[]	PROGRESS IS FORWARD MOTION ALONG A PATH
House Republicans blocked the Democrats' attempts to move forward with the healthcare bill.	[]	PREVENTING ENACTMENT OF LEGISLATION IS BLOCKING MOTION
The Senator's filibuster halted the passage of the bill.	[]	PREVENTING ENACTMENT OF LEGISLATION IS BLOCKING MOTION
They're just half-baked ideas.	[]	PREPARING IDEAS TO BE UNDERSTOOD IS FOOD PREPARATION
Just give me the raw facts.	[]	PREPARING IDEAS TO BE UNDERSTOOD IS FOOD PREPARATION
He holds all the power.	['GUN CONTROL IS PHYSICAL RESTRAINT']	POWER IS A POSSESSED OBJECT
We are not free from the creeping vines of poverty.	['POVERTY IS A PLANT', 'POVERTY IS A WEED']	POVERTY IS A WEED
Mother Martha is working to loosen the strangling weeds of poverty and watching children blossom and thrive under her care.	['POVERTY IS A WEED']	POVERTY IS A WEED
Though politically the country is free, its people remain chained by poverty.	[]	POVERTY IS A MOTION IMPEDIMENT
The epidemic of poverty is spreading in America, and it's taking its toll on American families.	[]	POVERTY IS A DISEASE
As President Obama has said, we can't treat the symptoms of poverty in isolation.	['POVERTY IS A DISEASE']	POVERTY IS A DISEASE
He appealed to logos (logic) by trying to analyze why poverty is a crime and tries to differentiate it from being poor.	['POVERTY IS A CRIME']	POVERTY IS A CRIME
The wildfire of revolution rapidly spread throughout the land.	[]	POLITICAL UNREST IS A WILDFIRE
They are rocking the ship of state.	['NATION IS A VEHICLE', 'POLITICAL REGION IS A VEHICLE', 'NATION IS A BOAT']	POLITICAL REGION IS A VEHICLE
Dirt threatens to sink ship of state	['NATION IS A VEHICLE', 'POLITICAL REGION IS A VEHICLE', 'NATION IS A BOAT']	POLITICAL REGION IS A VEHICLE
His strength declined as he aged.	[]	PHYSICAL STRENGTH IS VERTICALITY
As Election Day drew near, the candidates pulled into the final lap of the race.	['ELECTION IS A BOXING MATCH', 'WINNING AN ELECTION IS WINNING A BOXING MATCH', 'LOSING AN ELECTION IS LOSING A BOXING MATCH', 'PHASE OF AN ELECTION IS LEG IN A RACE', 'LOSING AN ELECTION IS LOSING A RACE', 'WINNING AN ELECTION IS WINNING A RACE', 'ELECTION IS A RACE']	PHASE OF AN ELECTION IS LEG IN A RACE
Last Legs of Campaign Can Decide Race	[]	PHASE OF AN ELECTION IS LEG IN A RACE
How both candidates fair in the final leg of campaigning will likely determine the winner in each state.	[]	PHASE OF AN ELECTION IS LEG IN A RACE
The young man is rather green and does not have enough experience to drive the large machinery.	['PEOPLE ARE PLANTS']	PEOPLE ARE PLANTS
We saw the withered old woman.	[]	PEOPLE ARE PLANTS
Incurable sex offenders, lousy judges and the new media: Moral panic sustenance in the age of new media	[]	Ongoing causation is nourishing
The Lakers' defense fell apart in the final quarter leading to an embarrassing upset.	[]	ORGANIZATION IS PHYSICAL STRUCTURE
Opportunity is an open door.	['IMPEDIMENTS TO UTILIZING EDUCATIONAL OPPORTUNITIES IS OBSTACLES TO ACCESSING A LOCATION', 'OPPORTUNITIES ARE PORTALS', 'PREVENTING UTILIZATION OF EDUCATIONAL RESOURCES IS CLOSING A PORTAL']	OPPORTUNITIES ARE PORTALS
His job offer opened up new paths of opportunity for him.	['OPPORTUNITIES ARE PATHS']	OPPORTUNITIES ARE PATHS
I've squandered every opportunity to advance my career.	[]	OPPORTUNITIES ARE OBJECTS
Canada is by far the closest of all our neighbors.	[]	NEARBY COUNTRIES ARE NEIGHBORS
3rd #WinterWeatherAdvisory in 3 weeks. Think #MotherNature doesn't want an early spring :P	[]	NATURE IS AN AGENT
Dear #Mothernature , please don't tease us Texans with this awesome weather until you plan on staying this way. Thanks:)	[]	NATURE IS AN AGENT
Nature Tries to Shift Outer Banks, But Man Keeps Shoveling It Back	[]	NATURE IS AN AGENT
... we must deepen our understanding of the economic value of nature and invest in the vital services that it provides for us, if we are to have a truly sustainable economic future.	[]	NATURE IS A RESOURCE
To start with, everything we are made of and everything we make comes from the environment.	[]	NATURE IS A RESOURCE
International Poll Finds U.S. Still Viewed As World's Bully	[]	NATIONS WHO ABUSE POWER ARE BULLIES
Great Powers and Outlaw States: Unequal Sovereigns in the International Legal Order	[]	NATIONS NOT ABIDING BY INTERNATIONAL LAW ARE OUTLAWS
Obama accused the Republicans of moving the goalposts in the debate about the deficit.	[]	NATIONAL POLITICS IS A SPORTS FIELD
Women: We Want You on the Political Battlefield	[]	NATIONAL POLITICS IS A BATTLEFIELD
But Scott Brown’s win in the Massachusetts Senate race does raise a bigger question: is the system broken? I fear the answer is yes.	[]	NATIONAL POLITICAL FUNCTIONALITY IS PHYSICAL INTEGRITY
The infrastructure that is the foundation of our nation is eroding, endangering the whole structure of our economy.	['NATION IS A BUILDING']	NATIONAL INFRASTRUCTURE DETERIORATION IS BUILDING EROSION
Our nation contains some of the best entrepreneurs in the world.	[]	NATION IS CONTAINER
Only one thing stands between Western civilization and chaos: the United States.	[]	NATION IS AN OBJECT
Saltykov explored the psychological problems resulting from the shifting of a nation's gears, of creating a new way of life.	['NATION IS A VEHICLE', 'POLITICAL REGION IS A VEHICLE', 'NATION IS A MACHINE']	NATION IS A VEHICLE
We must rouse our nation from its slumber.	[]	NATION IS A PERSON
If the President doesn't show some leadership, the country will grind to a halt.	['NATION IS A VEHICLE', 'POLITICAL REGION IS A VEHICLE']	NATION IS A MACHINE
...and asked them to be serious towards bringing a full-fledged budget at the earliest to ensure that the country functions smoothly.	[]	NATION IS A MACHINE
Our national arguments are family arguments, we still talk to each other at the end of the day.	['NATION IS A FAMILY']	NATION IS A FAMILY
"""Are They Parts of Our Nation? Tanzanian and Zambian University Students’ Attitude to the European and South Asian Minorities Compared"""	['NATION IS AN OBJECT', 'SOCIETY IS A COMPLEX STRUCTURE', 'NATION IS A COMPLEX STRUCTURE', 'STATE OF NATION IS LOCATION ALONG PATH']	NATION IS A COMPLEX STRUCTURE
No one built this country on their own. This nation is great because we built it together.	['NATION IS A BUILDING', 'NATION IS A MACHINE']	NATION IS A COMPLEX STRUCTURE
“This is a time to build a nation, brick by brick, pillar by pillar, not a time to tear down our brothers and sisters or pillage their property,”	['NATION IS A BUILDING', 'NATION IS A MACHINE']	NATION IS A BUILDING
They represent the brick and mortar of our nation's developing infrastructure.	['NATION IS A BUILDING']	NATION IS A BUILDING
"""Our nation is built on the bedrock principle that governments derive their just powers from the consent of the governed."""	['NATION IS A BUILDING', 'NATION IS A MACHINE']	NATION IS A BUILDING
Within a federalist framework the nation is a body in crisis threatened from within by one of its own. It is about to be dismembered.	['NATION IS AN OBJECT', 'NATION IS A BODY', 'NATION IS A PERSON', 'NATION IS A FAMILY', 'SOCIETY IS A PERSON', 'SOCIAL FUNCTIONING IS PHYSICAL HEALTH', 'NATION IS A SYSTEM']	NATION IS A BODY
Iowa is the heart of the nation, where everyone greets you with a smile and you wave at strangers!	['NATION IS A BODY']	NATION IS A BODY
Scuttling the Ship of State to appease climate activists	['NATION IS A VEHICLE', 'POLITICAL REGION IS A VEHICLE', 'NATION IS A BOAT']	NATION IS A BOAT
Our country is burdened by debt and that may sink us in the rough waters ahead.	[]	NATION IS A BOAT
The grazing field was covered with sheep.	[]	MULTIPLICITY IS MASS
The city is expanding the number of recycling containers in parks.	[]	MORE IS BIG
God-fearing men must keep strictly to the straight and narrow.	[]	MORAL IS STRAIGHT
The government takes good care of its people.	[]	MORAL AGENTS ARE NURTURING PARENTS
He's morally bankrupt.	[]	MORAL ACTION IS A FINANCIAL TRANSACTION
cash flow	['MONEY TRANSFER IS FLUID MOTION']	MONEY TRANSFER IS FLUID MOTION
The money is gushing out of my retirement account.	[]	MONEY TRANSFER IS FLUID MOTION
The money is all dried up.	[]	MONEY IS A LIQUID
Liquid assets.	['RESOURCE IS A LIQUID']	MONEY IS A LIQUID
We're still trying to grind out the solution to this equation.	[]	MIND IS A MACHINE
My mind isn't operating today.	[]	MIND IS A MACHINE
It's all in your mind.	[]	MIND IS A CONTAINER
Keep it in the back of your mind.	['WORSENING MOOD IS DOWNWARD MOTION']	MIND IS A CONTAINER
She came to a calculated decision.	[]	MIND IS A COMPUTER
Let me make a mental note of that.	[]	MEMORIZATION IS WRITING
It's imprinted in my mind forever.	[]	MEMORIZATION IS WRITING
It is unclear how the new law applies to this situation.	[]	MAKING RELATED IS CAUSING CONTACT
Before we draw any conclusions, we must weigh both sides of the issue.	[]	MAKING A DECISION IS WEIGHING
The engine is dying; we need to repair it.	[]	MACHINES ARE PEOPLE
It was a hard-fought battle, but in the end Romney didn't have the numbers to overpower Obama.	[]	LOSING AN ELECTION IS LOSING A WAR
While at first the numbers were on his side, eventually Gore had to admit defeat to Bush in 2000.	[]	LOSING AN ELECTION IS LOSING A WAR
While Perry appeared to be the frontrunner, Romney came out ahead in the GOP primary.	[]	LOSING AN ELECTION IS LOSING A RACE
In the presidential race of 2008, John McCain came up short.	[]	LOSING AN ELECTION IS LOSING A RACE
During the Democratic primary in 2008, John Edwards came out swinging but was swiftly knocked out of the election.	[]	LOSING AN ELECTION IS LOSING A BOXING MATCH
It's time to take the next big step in my life.	[]	LIFE IS A SEQUENCE OF MOTIONS
She hasn't gone as far in life as her parents had hoped.	[]	LIFE IS A JOURNEY
His life has taken a good course.	[]	LIFE IS A JOURNEY
As I've traveled through life, I've made a lot of friends along the way.	[]	LIFE IS A JOURNEY
He has changed his direction in life, and taken a more spiritual path.	[]	LIFE IS A JOURNEY
She has very little money.	[]	LESS IS SMALL
The number of available parking spaces continues to shrink.	[]	LESS IS SMALL
Congress is producing little this election year that will become law, yet both parties are churning out bills designed to make the other side look bad.	[]	LEGISLATIVE ACTIVITY IS MAKING OBJECTS
This gives me a great idea!	[]	LEARNING IS ACQUIRING
I got a much better idea of what was going on after the last meeting.	['IDEAS ARE POSSESSIONS']	LEARNING IS ACQUIRING
She had acquired an intimate knowledge of the terrain, which now helped her to travel quickly.	[]	LEARNING IS ACQUIRING
Her experience gave her a great deal of knowledge.	[]	LEARNING IS ACQUIRING
The president is steering the country into unknown waters.	[]	LEADING A NATION IS STEERING A BOAT
The president drove the nation into a ditch.	[]	LEADING A NATION IS DRIVING A VEHICLE
Obama on GOP: 'They Drove The Country Into A Ditch...Now They Want The Keys Back'	[]	LEADING A NATION IS DRIVING A VEHICLE
Where was he when he drove our country off a cliff?	[]	LEADING A NATION IS DRIVING A VEHICLE
Obama is the head of the country, whether some people don't like democracy or not.	['NATION IS AN OBJECT', 'NATION IS A BODY', 'NATION IS A COMPLEX STRUCTURE']	LEADER OF A NATION IS HEAD OF BODY
Out of these discussions will grow legislation of farreaching importance.	[]	LAWS ARE PLANTS
dismantle gun laws	[]	LAWS ARE PHYSICAL STRUCTURES
How to Build A Law	['MARRIAGE IS CLOTH']	LAWS ARE OBJECTS
Aug 25, 2010 – And so, two of the main pillars of our democracy—a free press and the courts—will be assailed at the same time.	[]	LAW ENFORCEMENT IS SUPPORTING A STRUCTURE
I've almost got an idea, but I can't quite put my finger on it.	[]	KNOWING IS TOUCHING
I could never put my finger on what the problem was. I felt crazy at times and there were so many times that I would approach him with a very well-thought out ...	[]	KNOWING IS TOUCHING
I see what you mean.	[]	KNOWING IS SEEING
I see what you mean.	[]	KNOWING IS PERCEIVING
Feb 24, 2007 – A judge is often thought of in terms of a referree. But can a judge really be as objective as a sporting umpire?	[]	JUDGES ARE SPORTS REFEREES
Emigration has threatened to unravel the fabric of this small society.	['SOCIAL GROUP IS A FABRIC']	INTERRELATEDNESS IS PHYSICAL INTERCONNECTEDNESS
The chairman has managed to weave together quite a coalition	[]	INTERRELATEDNESS IS PHYSICAL INTERCONNECTEDNESS
Which country is your country's best friend?	[]	INTERNATIONAL RELATIONS ARE INTERPERSONAL RELATIONSHIPS
He has an appetite for learning.	[]	INTEREST IN IDEAS IS APPETITE FOR FOOD
He has an insatiable curiosity.	[]	INTEREST IN IDEAS IS APPETITE FOR FOOD
Trading has really heated up this week.	[]	INTENSITY OF ACTIVITY IS HEAT
The Crumbling Walls of the Roman Catholic Church	[]	INSTITUTIONS ARE BUILDINGS
May 27, 2011 – The “health” of an institution is measured by the effectiveness of its organization and mission, and also by how well it plans for the future.	[]	INSTITUTION IS AN ORGANISM
I would venture to conclude from this that institutions are vehicles of subcultures driven by groups of people with a common destination	['INSTITUTION IS A VEHICLE', 'GOVERNMENT INSTITUTION IS A MACHINE', 'ORGANIZATION IS A MACHINE', 'EFFECTIVE GOVERNMENT INSTITUTION IS A WELL-FUNCTIONING MACHINE', 'INSTITUTION IS A MACHINE']	INSTITUTION IS A VEHICLE
More especially, the analogy mentioned between institutions and machines must not be interpreted as proposing the theory that institutions are machines—in some essentialist sense.	['INSTITUTION IS A VEHICLE', 'GOVERNMENT INSTITUTION IS A MACHINE', 'ORGANIZATION IS A MACHINE', 'EFFECTIVE GOVERNMENT INSTITUTION IS A WELL-FUNCTIONING MACHINE', 'INSTITUTION IS A MACHINE']	INSTITUTION IS A MACHINE
Society’s great institutions are factories of ideas, regularly churning out new frameworks, insights, and understanding.	['INSTITUTIONS ARE BUILDINGS', 'GOVERNMENT INSTITUTION IS A BUILDING', 'EFFECTIVE GOVERNMENT INSTITUTION IS A STRONG BUILDING', 'INSTITUTION IS A FACTORY']	INSTITUTION IS A FACTORY
In this view, educational instititions are factories that take less productive workers as their raw materials, apply doses of training, and create more productive workers as outputs.	['INSTITUTIONS ARE BUILDINGS', 'GOVERNMENT INSTITUTION IS A BUILDING', 'EFFECTIVE GOVERNMENT INSTITUTION IS A STRONG BUILDING', 'INSTITUTION IS A FACTORY']	INSTITUTION IS A FACTORY
Religious institutions are businesses, the sermons are infomercials, the verse are nothing but commercial slogans.	['EFFECTIVE GOVERNMENT IS A WELL-MANAGED BUSINESS', 'GOVERNMENT IS A BUSINESS', 'INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS', 'INSTITUTION IS A BUSINESS']	INSTITUTION IS A BUSINESS
Institutions Are Businesses, Too	['EFFECTIVE GOVERNMENT IS A WELL-MANAGED BUSINESS', 'GOVERNMENT IS A BUSINESS', 'INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS', 'INSTITUTION IS A BUSINESS']	INSTITUTION IS A BUSINESS
Senate Republicans blocked legislation Wednesday that would have established a  billion jobs program putting veterans back to work tending to the country's federal lands and bolstering local police and fire departments.	[]	INHIBITTING ENACTMENT OF LEGISLATION IS IMPEDING MOTION
This mini-controversy erupted when Republicans introduced a string of amendments in a final effort to obstruct passage of the reconciliation bill.	[]	INHIBITTING ENACTMENT OF LEGISLATION IS IMPEDING MOTION
The detective couldn't get much information out of the partial shoe print.	[]	INFORMATION IS CONTENTS
Tree rings contain the story of the region.	[]	INFORMATION IS CONTENTS
It was years before the fossils yielded any valuable information.	[]	INFORMATION IS CONTENTS
Germany Leads the World	[]	INFLUENTIAL NATIONS ARE LEADERS
China leads successful wildlife crime crackdown	[]	INFLUENTIAL NATIONS ARE LEADERS
Moving up the social ladder: The bottom rung vs the top rung	[]	INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS
Tom Barrett: Put state government on a diet	[]	INEFFICIENT GOVERNMENT IS A BLOATED BODY
The business of municipal government is, in general, the most poorly managed business in the world.	['CITIZENS ARE EMPLOYERS', 'EFFECTIVE GOVERNMENT IS A WELL-MANAGED BUSINESS', 'INSTITUTION IS A BUSINESS', 'GOVERNMENT IS A BUSINESS', 'NATION IS A BUSINESS', 'INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS']	INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS
Debt, debt, debt; we're drowning in it. This morning, the Office for National Statistics published the latest estimates of public sector borrowing. Though borrowing is falling faster than anticipated, thanks to the fact that spending cuts are finally beginning to kick in, the national debt has risen to 64.2 per cent of GDP. More significantly, we now owe more than £1 trillion, or around £16,000 for every person in the country.	[]	INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL
Increasing transparency in government (title of article, International Journal on World Peace)	['DEMOCRACY IS A FACADE']	INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING TRANSPARENCY
As It Opens to Outsiders, Cuba Is Infected by Crime	['INCREASE IN CRIME IS SPREAD OF DISEASE', 'CRIME IS A DISEASE']	INCREASE IN CRIME IS SPREAD OF DISEASE
The issue is central to these negotiations.	[]	IMPORTANT IS CENTRAL
That's a lightweight issue.	[]	IMPORTANCE IS WEIGHT
This is a substantive / substantial problem for us.	['AMOUNT OF PROBLEM IS SIZE']	IMPORTANCE IS WEIGHT
