The car is in motion.,ACTION IS MOTION,ACTION IS BEING IN A LOCATION
I'm going to leave.,ACTION IS BEING IN A LOCATION,ACTION IS BEING IN A LOCATION
She's close to resigning.,CITIZENS ARE EMPLOYERS,ACTION IS BEING IN A LOCATION
Devastation from the hurricane thrust the nation into recession.,EXPERIENCING AN ECONOMIC STATUS IS BEING AT A LOCATION,ACTION IS MOTION ALONG A PATH
Congress' refusal to compromise is moving the country toward economic ruin.,NEGATIVE EVALUATION OF GOVERNMENT ACTIVITY IS DISGUST,ACTION IS MOTION ALONG A PATH
This computer program turns the power on and off.,POWER IS A POSSESSED OBJECT,ACTION IS MOTION
He exercised to the point of exhaustion.,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She squeezed her way to thinner thighs.,ACTION IS MOTION ALONG A PATH,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
He drank himself out of the promotion.,IMMORAL IS CROOKED,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
He went on with what he was doing.,PROGRESS IS FORWARD MOTION ALONG A PATH,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She went back to sleep.,ACTION IS MOTION ALONG A PATH,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She successfully navigated her way through the contract negotiations.,EXPERIENCING AN ECONOMIC STATUS IS BEING AT A LOCATION,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
How did Jerry get out of washing the windows?,ACTION IS BEING IN A LOCATION,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
"Outside of washing the windows, what else did you do?",ACTION IS BEING IN A LOCATION,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I put a lot of energy into washing the windows.,ACTION IS BEING IN A LOCATION,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I get a lot of satisfaction out of washing windows.,ACTION IS BEING IN A LOCATION,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
Do it over.,INSTITUTION IS AN ORGANISM,ACTIVITIES ARE JOURNEYS
"In the course of the investigation, new evidence was found.",PROVING IS SHOWING,ACTIVITIES ARE JOURNEYS
Follow along as I assemble this.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRAMPLING ON AN OBJECT,ACTIVITIES ARE JOURNEYS
Follow these steps in assembly.,INSTITUTION IS AN ORGANISM,ACTIVITIES ARE JOURNEYS
"Law enforcement officers have often described these arrests as a way of reining in criminals whose other, more serious activities present a danger to the public.",UNCONTROLLED CRIME IS A RAMPAGING ANIMAL,ADDRESSING CRIME IS CONTROLLING AN ANIMAL
Improving access to education is the only sure way to cure us of poverty.,EDUCATION IS A RESOURCE,ADDRESSING POVERTY IS TREATING AN ILLNESS
Debt Ceiling Deal: Wrong Diagnosis Leads to Wrong Treatment for What Ails the Economy,GOVERNMENT IS AN ORGANISM,ADDRESSING SOCIAL PROBLEMS IS TREATING AN ILLNESS
"The most powerful weapon in the war against obesity might be something we all understand: cold, hard cash.",MONEY IS A SUBSTANCE,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
How America's losing the war on poverty,GOVERNMENT IS AN ORGANISM,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
"Of course, gun control fanatics pay little attention to facts.",GUNS ARE OBJECTS OF WORSHIP,ADVOCATING GUN CONTROL IS ZEALOTRY
She's warming up to her new brother-in-law.,FORMING WORDS IS SHAPING,AFFECTION IS WARMTH
We're finally on the same page.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,AGREEMENT IS PHYSICAL PROXIMITY
Who's with me?,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,AGREEMENT IS PHYSICAL PROXIMITY
Ecologists Shed New Light On Effects of Light Pollution On Wildlife,NATURE IS A RESOURCE,AID TO KNOWING IS A LIGHT SOURCE
There seems to be growing friendship between Shia Iran and its Sunni-dominated neighbours.,TRUST RELATIONSHIPS ARE BUILDINGS,ALLIANCES ARE FRIENDSHIPS
"Fitch said in a report on Dec. 19 that it expected Congress to find a way to pull back from the “fiscal cliff,” but that it would not be “a credible plan to reduce the federal budget deficit and stabilize government debt over the medium term.”",GOVERNMENT IS AN ORGANISM,ALTERNATIVE LEGISLATION IS ALTERNATIVE PATH
He started going down a bad life path.,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS
We have not found a way to stem this rising flood of gun violence.,GOVERNMENT IS AN ORGANISM,AMOUNT OF GUN VIOLENCE IS A FLUID
We are drowning in an ocean of gun violence.,ACTION IS BEING IN A LOCATION,AMOUNT OF GUN VIOLENCE IS A FLUID
flood of guns,GOVERNMENT IS AN ORGANISM,AMOUNT OF GUNS IS A FLUID
WE CANNOT HAVE ISLANDS OF PROSPERITY NEXT TO OCEANS OF POVERTY AND SQUALOR,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,AMOUNT OF POVERTY IS SIZE OF GEOGRAPHIC FEATURE
"President Obama said the international community has made great strides toward locking down loose nuclear material, but warned the threat of nuclear materials falling into the hands of terrorist remains.",GOVERNMENT IS A LEADER,AMOUNT OF PROGRESS IS AMOUNT OF DISTANCE MOVED
"Senate Majority Leader Harry Reid, D-Nevada, told reporters that the next 24 hours would be ""very important"" toward efforts to reach a deal to lessen the harshest impacts of the fiscal cliff, a combination of broad tax hikes and deep spending cuts due to take effect at the start of the new year.",GOVERNMENT IS AN ORGANISM,AMOUNT OF PROGRESS TOWARD ENACTING LEGISLATION IS DISTANCE MOVED ALONG A PATH
"The hallways are filled with the sounds of middle school students, primarily eighth graders, dissecting the second presidential debate from the evening before.",EDUCATIONAL EVALUATION IS GAMBLING,ANALYZING IS DISSECTING
Those are inflammatory remarks.,IMMORAL IS CROOKED,ANGER IS FIRE
She was doing a slow burn.,ACTION IS MOTION ALONG A PATH,ANGER IS FIRE
She was breathing fire.,EMOTIONALLY INTENSE IS HOT,ANGER IS FIRE
Your insincere apology just added fuel to the fire.,CAUSATION IS AGENTIVE CAUSATION,ANGER IS FIRE
"After the argument, Dave was smoldering for days.",EMOTIONALLY INTENSE IS HOT,ANGER IS FIRE
He was consumed by his anger.,EMOTION IS A FORCE,ANGER IS FIRE
He's seeing red.,ACTION IS BEING IN A LOCATION,ANGER IS FIRE
He has a hot temper.,CONTROL IS UP,ANGER IS HEAT
He's burning with rage.,EMOTIONALLY INTENSE IS HOT,ANGER IS HEAT
"I just touched him, and he went crazy.",BODY IS A CONTAINER FOR EMOTIONS,ANGER IS INSANITY
You're driving me nuts!,MAKING RELATED IS CAUSING CONTACT,ANGER IS INSANITY
I'm mad!,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,ANGER IS INSANITY
"When the up threw him out of the game, Billy started foaming at the mouth.",ACTION IS BEING IN A LOCATION,ANGER IS INSANITY
"If anything else goes wrong, I'll get hysterical.",BODY IS A CONTAINER FOR EMOTIONS,ANGER IS INSANITY
"He got so angry, he went out of his mind.",ANGER IS INSANITY,ANGER IS INSANITY
"When my mother finds out, she'll have a fit.",GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,ANGER IS INSANITY
He's tearing his hair out!,ACTION IS MOTION ALONG A PATH,ANGER IS INSANITY
The loud music next door has got him climbing the walls!,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,ANGER IS INSANITY
He was just about to burst with anger.,EMOTION IS A FORCE,ANGER IS PRESSURE IN A CONTAINER
You make my blood boil.,EMOTIONALLY INTENSE IS HOT,ANGER IS THE HEAT OF FLUID IN A CONTAINER
I had reached the boiling point.,EMOTIONALLY INTENSE IS HOT,ANGER IS THE HEAT OF FLUID IN A CONTAINER
Your claims are indefensible.,FERVENT ADVOCACY IS INSANITY,ARGUMENT IS PHYSICAL COMBAT
He attacked every weak point in my argument.,CRITICIZING IS ATTACKING,ARGUMENT IS PHYSICAL COMBAT
His criticisms were right on target.,ADDRESSING GUN VIOLENCE IS WAGING WAR,ARGUMENT IS WAR
I blew his argument out of the water.,SUBJUGATION IS DOWN,ARGUMENT IS PHYSICAL COMBAT
I've never won an argument with him.,PAST IS BEHIND,ARGUMENT IS PHYSICAL COMBAT
"You disagree? OK, shoot!",INSTITUTION IS AN ORGANISM,ARGUMENT IS PHYSICAL COMBAT
"If you use that strategy, he'll wipe you out.",FERVENT ADVOCACY IS INSANITY,ARGUMENT IS PHYSICAL COMBAT
He shot down all of my arguments.,EMOTIONALLY INDIFFERENT IS COLD,ARGUMENT IS PHYSICAL COMBAT
He bombarded them with clever arguments.,INSTITUTION IS AN ORGANISM,ARGUMENT IS WAR
His criticisms were right on target.,ADDRESSING GUN VIOLENCE IS WAGING WAR,ARGUMENT IS WAR
Five is made up of two plus three.,MORE IS UP,ARITHMETIC IS OBJECT CONSTRUCTION
"If you put 2 and 2 together, you get 4.",NOW IS HERE,ARITHMETIC IS OBJECT CONSTRUCTION
We need to know how big of a problem that is.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,ASSESSING IS MEASURING
Our conservation program needs your support.,INSTITUTION IS AN ORGANISM,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,COMMUNICATING IS SHOWING,HELP IS PHYSICAL SUPPORT
"You could talk about the dealerships, auto dealerships that were closed down when the government got control of a couple of the auto companies, an awful lot of people lost jobs, businesses were closed, and so on.",GOVERNMENT IS AN ORGANISM,ATTAINING CONTROL IS GAINING A POSSESSION
"The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party",GOVERNMENT IS AN ORGANISM,ATTAINING CONTROL IS GAINING A POSSESSION
"If you soak it in water, the wood will lose its rigidity.",SUBJUGATION IS DOWN,ATTRIBUTES ARE ENTITIES
She has a sunny disposition.,BEING GOOD IS BEING UPRIGHT,ATTRIBUTES ARE POSSESSIONS
This place has lost a lot of its charm.,PAST IS BEHIND,ATTRIBUTES ARE POSSESSIONS
The new mustache gave him an older appearance.,EFFECTS ARE TRANSFERRED OBJECTS,ATTRIBUTES ARE POSSESSIONS
"In a democratic government, authority is given to it by the people.",GOVERNMENT IS AN ORGANISM,ATTRIBUTES OF GOVERNMENT ARE ENTITIES
This movie stinks!,WORSENING MOOD IS DOWNWARD MOTION,BAD IS STINKY
He's no longer with us.,PAST IS BEHIND,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He's gone / departed.,PAST IS BEHIND,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He is an upstanding citizen.,BEING GOOD IS BEING UPRIGHT,BEING GOOD IS BEING UPRIGHT
I refuse to stoop to that kind of behavior.,CONSCIOUS IS UP,BEING IMMORAL IS BEING LOW
The prescribing physician is in the best position to evaluate a patient's treatment history and options.,ACTION IS BEING IN A LOCATION,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL
Hold on to your beliefs and never let them go.,UNDERSTANDING IS DIGESTING,BELIEFS ARE POSSESSIONS
He was filled with anger.,BODY IS A CONTAINER FOR EMOTIONS,BODY IS A CONTAINER FOR EMOTIONS
She couldn't contain her joy.,EMOTION IS A FORCE,BODY IS A CONTAINER FOR EMOTIONS
She was brimming with rage.,BODY IS A CONTAINER FOR EMOTIONS,BODY IS A CONTAINER FOR EMOTIONS
Lost in the bureaucratic maze of city's criminal justice system,INSTITUTION IS AN ORGANISM,BUREACRACY IS A MAZE
The creation of this board of unelected bureaucrats is yet another tentacle of the Obama Administration digging its way into the doctors-patient relationship.,INSTITUTION IS AN ORGANISM,BUREACRACY IS AN OCTOPUS
"Confronted with the grinding cogs of bureaucracy, but needing a new cap, Coltrane shrugged and filled out the form.",GOVERNMENT IS AN ORGANISM,BUREAUCRACY IS A MACHINE
"You could call me just a work-for-hire hack, and a willing, contented cog in a bureaucratic machine.",GOVERNMENT IS AN ORGANISM,BUREAUCRATS ARE MACHINE PARTS
It's Now Apple And Samsung's Game To Lose--Everyone Else Is An Also-Ran,COMPETITION IS A RACE,BUSINESS COMPETITION IS COMPETITIVE SPORTS
Here are some tips to grow your business.,EXPERIENCING AN ECONOMIC STATUS IS BEING AT A LOCATION,BUSINESSES ARE LIVING ENTITIES
Stars whose careers collapsed in a relatively short amount of time,PAST IS BEHIND,CAREER IS A BUILDING
How to make a career out of things you would do even for free.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,CAREER IS A COMPLEX STRUCTURE
Tomatoes technically fall within the fruit category.,OTHER,CATEGORIES ARE BOUNDED REGIONS
"I wouldn't put him in the friend category, exactly.",FERVENT ADVOCACY IS INSANITY,CATEGORIES ARE BOUNDED REGIONS
The noise is giving me a headache.,INSTITUTION IS AN ORGANISM,CAUSATION IS OBJECT TRANSFER
She was forced into an arranged marriage.,ATTAINING CONTROL IS GAINING A POSSESSION,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Her parents kept pushing her until she succeeded.,PROGRESS IS FORWARD MOTION ALONG A PATH,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Regulations keep me from moving ahead with this housing project.,GOVERNMENT IS AN ORGANISM,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
Sudden illness stopped his progress.,PAST IS BEHIND,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He's really gotten hung up at that step in the process.,MAKING RELATED IS CAUSING CONTACT,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He is so caught up in his work he can't do anything else.,BEING IMMORAL IS BEING LOW,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He was held up in the meeting.,INSTITUTION IS AN ORGANISM,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
The trial thrust O.J.'s attorney's into the limelight.,INSTITUTION IS AN ORGANISM,CAUSES ARE FORCES
FDR's leadership brought the country out of the depression.,GOVERNMENT IS AN ORGANISM,CAUSES ARE FORCES
That experience pushed him over the edge,IMPORTANT IS CENTRAL,CAUSES ARE FORCES
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.,INSTITUTION IS AN ORGANISM,CAUSING DECREASE IN CRIME IS TREATING DISEASE
Another round of cuts will cripple the economy.,TAXATION IS CAUSING HARM,CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
"... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.",GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.,GOVERNMENT IS AN ORGANISM,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The plans for the trip have finally been firmed up.,CONTROL IS UP,CERTAIN IS FIRM
Next year's budget is fairly solid at this point.,MONEY IS A SUBSTANCE,CERTAIN IS FIRM
The US handed over control of the prisoners to Afghan authorities.,GOVERNMENT IS AN ORGANISM,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans,GOVERNMENT IS AN ORGANISM,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.,EXPERIENCE OF A STATE IS SPATIAL RELATION WITH AN ENTITY,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
I got a headache.,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,SICKNESS IS DOWN,CHANGE OF STATE IS CHANGE OF POSSESSION
He lost his faith.,PAST IS BEHIND,CHANGE IS LOSS
He got rid of his headache.,SICKNESS IS DOWN,CHANGE IS LOSS
He went crazy.,IMMORAL IS CROOKED,CHANGE OF STATE IS CHANGE OF LOCATION
He fell into a depression.,LOW STATUS IS DOWN,CHANGE OF STATE IS CHANGE OF LOCATION
I came out of my depression.,HEALTH IS UP,CHANGE OF STATE IS CHANGE OF LOCATION
He went over the edge.,ACTION IS BEING IN A LOCATION,CHANGE OF STATE IS CHANGE OF LOCATION
Things have gone from bad to worse lately.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,CHANGE OF STATE IS CHANGE OF LOCATION
I got a headache.,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,SICKNESS IS DOWN,CHANGE OF STATE IS CHANGE OF POSSESSION
One down of the three pillars of “unalienable” rights that hold up this great country of ours.,BEING IMMORAL IS BEING LOW,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
,NONE,POLITICAL UNREST IS A WILDFIRE
"This is an usagainst-them battle, but the “them” are those who would dismantle our rights.",NATIONAL POLITICS IS A BATTLEFIELD,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
Don't let anyone take away your right to vote.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,CITIZEN RIGHTS ARE POSSESSIONS
Do gun rights protect against tyranny?,GOVERNMENT IS AN ORGANISM,CITIZEN RIGHTS ARE SHIELDS FROM HARM
We need to protect our rights from infringement.,CITIZEN RIGHTS ARE SHIELDS FROM HARM,CITIZEN RIGHTS ARE TERRITORIES
Nine reasons why we should fire Congress,GOVERNMENT IS AN ORGANISM,CITIZENS ARE EMPLOYERS
Snitch Culture: How Citizens are Turned into the Eyes and Ears of the State,GOVERNMENT IS AN ORGANISM,CITIZENS ARE EYES AND EARS
This new slavery is a total dependence by individuals and families on government for the materials and funds necessary to maintain a minimum standard of living.,GOVERNMENT REGULATION IS A BURDEN,CITIZENS ARE SLAVES
...the people of America’s needs and priorities become second to the needs of the state and the people of America become enslaved to the state.,CITIZENS ARE SLAVES,CITIZENS ARE SLAVES
My mind was racing.,CONSCIOUS IS UP,COGNIZING IS BODILY FUNCTIONING
My mind is tired.,UNCONSCIOUS IS DOWN,COGNIZING IS BODILY FUNCTIONING
Do I have to draw a picture for you?,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS DRAWING A PICTURE
He painted an idyllic picture of their life together.,BEING GOOD IS BEING UPRIGHT,COMMUNICATING IS DRAWING A PICTURE
I've been feeding him stock market tips for weeks.,COMMUNICATING IS SHOWING,COMMUNICATING IS FEEDING
This book will guide you step by step how to apply for citizenship.,UNDERSTANDING IS DIGESTING,COMMUNICATING IS GUIDING
You gave me a great idea!,ADDRESSING GUN VIOLENCE IS WAGING WAR,COMMUNICATING IS OBJECT TRANSFER
Try to pack more thoughts into fewer words.,THINKING IS LINGUISTIC ACTIVITY,COMMUNICATING IS OBJECT TRANSFER
Whenever you have a good idea practice capturing it in words.,THINKING IS LINGUISTIC ACTIVITY,COMMUNICATING IS OBJECT TRANSFER
Don't force your meanings into the wrong words.,ASSESSING IS MEASURING,COMMUNICATING IS OBJECT TRANSFER
Try to get your thoughts across better.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,COMMUNICATING IS OBJECT TRANSFER
You still have to give me an idea of what you mean.,INTERNATIONAL RELATIONS ARE INTERPERSONAL RELATIONSHIPS,COMMUNICATING IS OBJECT TRANSFER
He pointed out that global warming is real.,WEALTH IS A SUBSTANCE,COMMUNICATING IS POINTING
Let me illustrate the theory with some examples.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,COMMUNICATING IS SHOWING
I'm now going to show you that you are wrong.,COMMUNICATING IS POINTING,COMMUNICATING IS SHOWING
We have to restructure this firm.,INSTITUTION IS AN ORGANISM,COMPANY IS A COMPLEX STRUCTURE
The arms race.,ACTION IS BEING IN A LOCATION,COMPETITION IS A RACE
"We’ve been playing chess for years, and he’s finally pulling ahead of me.",PROGRESS IS FORWARD MOTION ALONG A PATH,COMPETITION IS A RACE
"He’s a better writer than I am, and he’s widening the distance.",MAKING RELATED IS CAUSING CONTACT,COMPETITION IS A RACE
Vanity finally drove me to have the operation.,ACTION IS BEING IN A LOCATION,COMPULSION IS A COMPELLING FORCE
Wake up!,CONSCIOUS IS UP,CONSCIOUS IS UP
I'm up!,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,CONSCIOUSNESS IS VERTICALITY
“Your dead kids don’t trump my Constitutional rights.”,GOVERNMENT IS AN ORGANISM,CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME
There is both cotton and polyester in that shirt.,OTHER,CONSTITUENTS ARE CONTENTS
This drink is loaded with vitamins.,HEALTH IS UP,CONSTITUENTS ARE CONTENTS
Our agenda is packed with events.,INSTITUTION IS AN ORGANISM,CONSTITUENTS ARE CONTENTS
There are seven days in a week.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,CONSTITUENTS ARE CONTENTS
This SUV sure is a gas guzzler.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,CONSUMING RESOURCES IS EATING
Demand for paper goods is eating away at our planet's forests.,ECONOMIC HARDSHIP IS PHYSICAL HARM,CONSUMING RESOURCES IS EATING
Developing nations are gobbling up our fossil fuels at any alarming rate.,EXPERIENCING AN ECONOMIC STATUS IS BEING AT A LOCATION,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
The United States' insatiable appetite for electronics will entirely consume our supply of rare metals.,BEING IMPOVERISHED IS BEING IN A BOUNDED REGION,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
His actions are beyond my control.,GOVERNMENT IS AN ORGANISM,CONTROL IS A BOUNDED REGION
The whole situation spiraled out of (our) control.,CAUSES ARE FORCES,CONTROL IS A BOUNDED REGION
He returned to power.,CONTROL IS UP,CONTROL IS A BOUNDED REGION
The president is in control of the executive branch.,GOVERNMENT IS AN ORGANISM,CONTROL IS A BOUNDED REGION
President Mubarak has stepped down from power.,GOVERNMENT IS AN ORGANISM,CONTROL IS A BOUNDED REGION
He has control over all the workers.,GOVERNMENT IS AN ORGANISM,CONTROL IS A POSSESSION
The president kept his hold on power.,GOVERNMENT IS AN ORGANISM,CONTROL IS A POSSESSION
She regained control of the assembly.,ACTION IS BEING IN A LOCATION,CONTROL IS A POSSESSION
He possesses the power to heal small animals.,MORAL ACTION IS NURTURANCE,CONTROL IS A POSSESSION
He's putty in her hands.,CONTROL IS A POSSESSION,CONTROL IS OBJECT MANIPULATION
I am on top of the situation.,CONTROL IS UP,CONTROL IS UP
He's in a superior position.,BEING WEALTHY IS BEING AT A HIGH LOCATION,CONTROL IS UP
He's in the high command.,GOVERNMENT IS AN ORGANISM,CONTROL IS UP
He's in the upper echelon.,HIGH STATUS IS UP,CONTROL IS UP
His power rose.,ACHIEVING POWER IS MOVING UPWARDS,CONTROL IS UP
Report to your superiors for duty.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,CONTROL IS VERTICALITY
He's the low man on the totem pole.,LESS IS DOWN,CONTROL IS VERTICALITY
Napoleon's skill at the siege of Toulon while only an artillery captain under General Jacques Dugommier was to start Napoleon on the path of greatness; a rise to power that was to be incredibly rapid.,CAUSATION IS AGENTIVE CAUSATION,CONTROL IS VERTICALITY
Relax. We've got everything under control.,COGNIZING IS BODILY FUNCTIONING,CONTROL IS VERTICALITY
Rescuing Iranian Sailors? U.S. Says It Is Just Doing Its Duty,ACTION IS BEING IN A LOCATION,COOPERATIVE NATIONS ARE GOOD CITIZENS
California Cities Struggling Under Wave of Corruption,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
FIFA facing corruption 'tsunami',INSTITUTION IS AN ORGANISM,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
Our government is afflicted with the cancer of corruption.,TAXATION IS CAUSING HARM,CORRUPTION IS A DISEASE
Corrupt officials are infecting our government at every level.,TAXATION IS CAUSING HARM,CORRUPTION IS A DISEASE
"Our nation has been infested with the termites of corruption, the worms of immorality, and a virus of indifference and apathy.",GOVERNMENT IS AN ORGANISM,CORRUPTION IS A TERMITE INFESTATION
Stopping the rot in public life.,GOVERNMENT IS AN ORGANISM,CORRUPTION IS DECAY
Corruption is eroding the public trust in government.,MORAL CORRUPTION IS A DESTRUCTIVE FORCE,CORRUPTION IS EROSION
Out of these discussions will grow legislation of farreaching importance.,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS STRENGTHENING AN OBJECT,LAWS ARE PLANTS
The solution only created more problems.,FERVENT ADVOCACY IS INSANITY,CREATING IS MAKING
