This article is hard to digest.,MORE IS BIG,ACQUIRING IDEAS IS EATING
The car is in motion.,ACTION IS BEING IN A LOCATION,ACTION IS BEING IN A LOCATION
I'm going to leave.,PURPOSEFUL ACTION IS SELF-PROPELLED MOTION TO A DESTINATION,ACTION IS BEING IN A LOCATION
She's close to resigning.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ACTION IS BEING IN A LOCATION
Devastation from the hurricane thrust the nation into recession.,SUBJUGATION IS DOWN,ACTION IS MOTION ALONG A PATH
Congress' refusal to compromise is moving the country toward economic ruin.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,ACTION IS MOTION ALONG A PATH
This computer program turns the power on and off.,EFFECTS ARE TRANSFERRED OBJECTS,ACTION IS MOTION
He exercised to the point of exhaustion.,MORE IS UP,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She squeezed her way to thinner thighs.,LESS IS SMALL,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
He drank himself out of the promotion.,ACCEPTING IS SWALLOWING,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
He went on with what he was doing.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She went back to sleep.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She successfully navigated her way through the contract negotiations.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
How did Jerry get out of washing the windows?,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
"Outside of washing the windows, what else did you do?",OTHER,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I put a lot of energy into washing the windows.,ACTION IS BEING IN A LOCATION,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I get a lot of satisfaction out of washing windows.,PURPOSEFUL ACTION IS SELF-PROPELLED MOTION TO A DESTINATION,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
Do it over.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,ACTIVITIES ARE JOURNEYS
"In the course of the investigation, new evidence was found.",PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ACTIVITIES ARE JOURNEYS
Follow along as I assemble this.,UNDERSTANDING IS FOLLOWING,ACTIVITIES ARE JOURNEYS
Follow these steps in assembly.,UNDERSTANDING IS FOLLOWING,ACTIVITIES ARE JOURNEYS
"Law enforcement officers have often described these arrests as a way of reining in criminals whose other, more serious activities present a danger to the public.",ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,ADDRESSING CRIME IS CONTROLLING AN ANIMAL
Improving access to education is the only sure way to cure us of poverty.,IMPORTANT IS CENTRAL,ADDRESSING POVERTY IS TREATING AN ILLNESS
Debt Ceiling Deal: Wrong Diagnosis Leads to Wrong Treatment for What Ails the Economy,CAUSES ARE FORCES,ADDRESSING SOCIAL PROBLEMS IS TREATING AN ILLNESS
"The most powerful weapon in the war against obesity might be something we all understand: cold, hard cash.",MONEY IS A RESOURCE,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
How America's losing the war on poverty,LOW STATUS IS DOWN,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
"Of course, gun control fanatics pay little attention to facts.",INFORMATION IS CONTENTS,ADVOCATING GUN CONTROL IS ZEALOTRY
She's warming up to her new brother-in-law.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,AFFECTION IS WARMTH
We're finally on the same page.,NOW IS HERE,AGREEMENT IS PHYSICAL PROXIMITY
Who's with me?,COMMUNICATING IS GUIDING,AGREEMENT IS PHYSICAL PROXIMITY
Ecologists Shed New Light On Effects of Light Pollution On Wildlife,UNDERSTANDING IS FOLLOWING,AID TO KNOWING IS A LIGHT SOURCE
There seems to be growing friendship between Shia Iran and its Sunni-dominated neighbours.,Ongoing causation is nourishing,ALLIANCES ARE FRIENDSHIPS
"Fitch said in a report on Dec. 19 that it expected Congress to find a way to pull back from the “fiscal cliff,” but that it would not be “a credible plan to reduce the federal budget deficit and stabilize government debt over the medium term.”",MAKING A DECISION IS WEIGHING,ALTERNATIVE LEGISLATION IS ALTERNATIVE PATH
He started going down a bad life path.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS
We have not found a way to stem this rising flood of gun violence.,AMOUNT OF GUN VIOLENCE IS A FLUID,AMOUNT OF GUN VIOLENCE IS A FLUID
We are drowning in an ocean of gun violence.,AMOUNT OF GUN VIOLENCE IS A FLUID,AMOUNT OF GUN VIOLENCE IS A FLUID
flood of guns,AMOUNT OF GUN VIOLENCE IS A FLUID,AMOUNT OF GUNS IS A FLUID
WE CANNOT HAVE ISLANDS OF PROSPERITY NEXT TO OCEANS OF POVERTY AND SQUALOR,OPPORTUNITIES ARE OBJECTS,AMOUNT OF POVERTY IS SIZE OF GEOGRAPHIC FEATURE
"President Obama said the international community has made great strides toward locking down loose nuclear material, but warned the threat of nuclear materials falling into the hands of terrorist remains.",PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,AMOUNT OF PROGRESS IS AMOUNT OF DISTANCE MOVED
"Senate Majority Leader Harry Reid, D-Nevada, told reporters that the next 24 hours would be ""very important"" toward efforts to reach a deal to lessen the harshest impacts of the fiscal cliff, a combination of broad tax hikes and deep spending cuts due to take effect at the start of the new year.",MAKING A DECISION IS WEIGHING,AMOUNT OF PROGRESS TOWARD ENACTING LEGISLATION IS DISTANCE MOVED ALONG A PATH
"The hallways are filled with the sounds of middle school students, primarily eighth graders, dissecting the second presidential debate from the evening before.",UNDERSTANDING IS DIGESTING,ANALYZING IS DISSECTING
Those are inflammatory remarks.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,ANGER IS FIRE
She was doing a slow burn.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ANGER IS FIRE
She was breathing fire.,EMOTIONALLY INTENSE IS HOT,ANGER IS FIRE
Your insincere apology just added fuel to the fire.,MORE IS UP,ANGER IS FIRE
"After the argument, Dave was smoldering for days.",EMOTIONALLY INTENSE IS HOT,ANGER IS FIRE
He was consumed by his anger.,EMOTIONALLY INTENSE IS HOT,ANGER IS FIRE
He's seeing red.,EMOTIONALLY INTENSE IS HOT,ANGER IS FIRE
He has a hot temper.,EMOTIONALLY INTENSE IS HOT,ANGER IS HEAT
He's burning with rage.,EMOTIONALLY INTENSE IS HOT,ANGER IS HEAT
"I just touched him, and he went crazy.",EMOTIONALLY INTENSE IS HOT,ANGER IS INSANITY
You're driving me nuts!,EMOTIONALLY INTENSE IS HOT,ANGER IS INSANITY
I'm mad!,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,ANGER IS INSANITY
"When the up threw him out of the game, Billy started foaming at the mouth.",EMOTIONALLY INTENSE IS HOT,ANGER IS INSANITY
"If anything else goes wrong, I'll get hysterical.",MORE IS UP,ANGER IS INSANITY
"He got so angry, he went out of his mind.",EMOTIONALLY INTENSE IS HOT,ANGER IS INSANITY
"When my mother finds out, she'll have a fit.",MAKING A DECISION IS WEIGHING,ANGER IS INSANITY
He's tearing his hair out!,EMOTIONALLY INTENSE IS HOT,ANGER IS INSANITY
The loud music next door has got him climbing the walls!,EMOTIONALLY INTENSE IS HOT,ANGER IS INSANITY
He was just about to burst with anger.,EMOTIONALLY INTENSE IS HOT,ANGER IS PRESSURE IN A CONTAINER
You make my blood boil.,EMOTIONALLY INTENSE IS HOT,ANGER IS THE HEAT OF FLUID IN A CONTAINER
I had reached the boiling point.,HIGH STATUS IS UP,ANGER IS THE HEAT OF FLUID IN A CONTAINER
Your claims are indefensible.,MORE IS UP,ARGUMENT IS PHYSICAL COMBAT
He attacked every weak point in my argument.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,ARGUMENT IS PHYSICAL COMBAT
His criticisms were right on target.,CERTAIN IS FIRM,ARGUMENT IS WAR
I blew his argument out of the water.,HIGH STATUS IS UP,ARGUMENT IS PHYSICAL COMBAT
I've never won an argument with him.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,ARGUMENT IS PHYSICAL COMBAT
"You disagree? OK, shoot!",DISTINGUISHING IS DIVIDING,ARGUMENT IS PHYSICAL COMBAT
"If you use that strategy, he'll wipe you out.",IMPORTANT IS CENTRAL,ARGUMENT IS PHYSICAL COMBAT
He shot down all of my arguments.,LESS IS DOWN,ARGUMENT IS PHYSICAL COMBAT
He bombarded them with clever arguments.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,ARGUMENT IS WAR
His criticisms were right on target.,CERTAIN IS FIRM,ARGUMENT IS WAR
Five is made up of two plus three.,MORE IS UP,ARITHMETIC IS OBJECT CONSTRUCTION
"If you put 2 and 2 together, you get 4.",MORE IS UP,ARITHMETIC IS OBJECT CONSTRUCTION
We need to know how big of a problem that is.,AMOUNT OF PROBLEM IS SIZE,ASSESSING IS MEASURING
Our conservation program needs your support.,ASSISTANCE IS SUPPORT,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,HELP IS PHYSICAL SUPPORT
"You could talk about the dealerships, auto dealerships that were closed down when the government got control of a couple of the auto companies, an awful lot of people lost jobs, businesses were closed, and so on.",EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,ATTAINING CONTROL IS GAINING A POSSESSION
"The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party",WHOLES ARE POSSESSORS,ATTAINING CONTROL IS GAINING A POSSESSION
"If you soak it in water, the wood will lose its rigidity.",ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,ATTRIBUTES ARE ENTITIES
She has a sunny disposition.,SYMPATHY IS WARMTH,ATTRIBUTES ARE POSSESSIONS
This place has lost a lot of its charm.,BECOMING IMPOVERISHED IS MOVING DOWNWARDS,ATTRIBUTES ARE POSSESSIONS
The new mustache gave him an older appearance.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,ATTRIBUTES ARE POSSESSIONS
"In a democratic government, authority is given to it by the people.",LEGITIMATE POWER IS AN ENTRUSTED OBJECT,ATTRIBUTES OF GOVERNMENT ARE ENTITIES
This movie stinks!,BAD IS STINKY,BAD IS STINKY
He's no longer with us.,PAST IS BEHIND,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He's gone / departed.,PAST IS BEHIND,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He is an upstanding citizen.,HIGH STATUS IS UP,BEING GOOD IS BEING UPRIGHT
I refuse to stoop to that kind of behavior.,BAD IS STINKY,BEING IMMORAL IS BEING LOW
The prescribing physician is in the best position to evaluate a patient's treatment history and options.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL
Hold on to your beliefs and never let them go.,PERSISTING IS REMAINING ERECT,BELIEFS ARE POSSESSIONS
He was filled with anger.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,BODY IS A CONTAINER FOR EMOTIONS
She couldn't contain her joy.,EMOTIONALLY INTENSE IS HOT,BODY IS A CONTAINER FOR EMOTIONS
She was brimming with rage.,EMOTIONALLY INTENSE IS HOT,BODY IS A CONTAINER FOR EMOTIONS
Lost in the bureaucratic maze of city's criminal justice system,PAST IS BEHIND,BUREACRACY IS A MAZE
The creation of this board of unelected bureaucrats is yet another tentacle of the Obama Administration digging its way into the doctors-patient relationship.,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH,BUREACRACY IS AN OCTOPUS
"Confronted with the grinding cogs of bureaucracy, but needing a new cap, Coltrane shrugged and filled out the form.",FORCES ARE OBJECTS,BUREAUCRACY IS A MACHINE
"You could call me just a work-for-hire hack, and a willing, contented cog in a bureaucratic machine.",BUREAUCRACY IS A MACHINE,BUREAUCRATS ARE MACHINE PARTS
It's Now Apple And Samsung's Game To Lose--Everyone Else Is An Also-Ran,OTHER,BUSINESS COMPETITION IS COMPETITIVE SPORTS
Here are some tips to grow your business.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,BUSINESSES ARE LIVING ENTITIES
Stars whose careers collapsed in a relatively short amount of time,LOW STATUS IS DOWN,CAREER IS A BUILDING
How to make a career out of things you would do even for free.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,CAREER IS A COMPLEX STRUCTURE
Tomatoes technically fall within the fruit category.,RIGHTS ARE PHYSICAL ENTITIES,CATEGORIES ARE BOUNDED REGIONS
"I wouldn't put him in the friend category, exactly.",INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CATEGORIES ARE BOUNDED REGIONS
The noise is giving me a headache.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,CAUSATION IS OBJECT TRANSFER
She was forced into an arranged marriage.,EVENTS ARE OBJECTS,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Her parents kept pushing her until she succeeded.,ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Regulations keep me from moving ahead with this housing project.,DIFFICULTIES ARE IMPEDIMENTS TO MOVEMENT,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
Sudden illness stopped his progress.,SICKNESS IS DOWN,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He's really gotten hung up at that step in the process.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He is so caught up in his work he can't do anything else.,PURPOSEFUL ACTION IS SELF-PROPELLED MOTION TO A DESTINATION,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He was held up in the meeting.,ACTION IS BEING IN A LOCATION,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
The trial thrust O.J.'s attorney's into the limelight.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CAUSES ARE FORCES
FDR's leadership brought the country out of the depression.,IMPROVING ECONOMIC STATUS IS MOVING OUT OF AN UNDESIRABLE LOCATION,CAUSES ARE FORCES
That experience pushed him over the edge,MORE IS UP,CAUSES ARE FORCES
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.,ACTION IS BEING IN A LOCATION,CAUSING DECREASE IN CRIME IS TREATING DISEASE
Another round of cuts will cripple the economy.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
"... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.",PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The plans for the trip have finally been firmed up.,ACTION IS BEING IN A LOCATION,CERTAIN IS FIRM
Next year's budget is fairly solid at this point.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,CERTAIN IS FIRM
The US handed over control of the prisoners to Afghan authorities.,EFFECTS ARE TRANSFERRED OBJECTS,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans,ATTAINING CONTROL IS GAINING A POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.,ATTAINING CONTROL IS GAINING A POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
I got a headache.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,SICKNESS IS DOWN,CHANGE OF STATE IS CHANGE OF POSSESSION
He lost his faith.,SAD IS DOWN,CHANGE IS LOSS
He got rid of his headache.,PURPOSEFUL ACTION IS SELF-PROPELLED MOTION TO A DESTINATION,CHANGE IS LOSS
He went crazy.,EMOTIONALLY INTENSE IS HOT,CHANGE OF STATE IS CHANGE OF LOCATION
He fell into a depression.,LOW STATUS IS DOWN,CHANGE OF STATE IS CHANGE OF LOCATION
I came out of my depression.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,CHANGE OF STATE IS CHANGE OF LOCATION
He went over the edge.,MORE IS UP,CHANGE OF STATE IS CHANGE OF LOCATION
Things have gone from bad to worse lately.,BECOMING IMPOVERISHED IS MOVING DOWNWARDS,CHANGE OF STATE IS CHANGE OF LOCATION
I got a headache.,EXPERIENCING A NEGATIVE STATE IS EXPERIENCING HARM,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,SICKNESS IS DOWN,CHANGE OF STATE IS CHANGE OF POSSESSION
One down of the three pillars of “unalienable” rights that hold up this great country of ours.,LOW STATUS IS DOWN,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
,NONE,POLITICAL UNREST IS A WILDFIRE
"This is an usagainst-them battle, but the “them” are those who would dismantle our rights.",DIFFERING IDEOLOGIES ARE ADVERSARIES,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
Don't let anyone take away your right to vote.,FREEDOM IS A VALUABLE POSSESSION,CITIZEN RIGHTS ARE POSSESSIONS
Do gun rights protect against tyranny?,RIGHTS ARE SHIELDS FROM HARM,CITIZEN RIGHTS ARE SHIELDS FROM HARM
We need to protect our rights from infringement.,RIGHTS ARE SHIELDS FROM HARM,CITIZEN RIGHTS ARE TERRITORIES
Nine reasons why we should fire Congress,MORE IS UP,CITIZENS ARE EMPLOYERS
Snitch Culture: How Citizens are Turned into the Eyes and Ears of the State,CITIZENS ARE EYES AND EARS,CITIZENS ARE EYES AND EARS
This new slavery is a total dependence by individuals and families on government for the materials and funds necessary to maintain a minimum standard of living.,EXPERIENCE OF A STATE IS SPATIAL RELATION WITH AN ENTITY,CITIZENS ARE SLAVES
...the people of America’s needs and priorities become second to the needs of the state and the people of America become enslaved to the state.,CITIZENS ARE SLAVES,CITIZENS ARE SLAVES
My mind was racing.,THINKING IS MOVING,COGNIZING IS BODILY FUNCTIONING
My mind is tired.,MIND IS A CONTAINER,COGNIZING IS BODILY FUNCTIONING
Do I have to draw a picture for you?,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS DRAWING A PICTURE
He painted an idyllic picture of their life together.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,COMMUNICATING IS DRAWING A PICTURE
I've been feeding him stock market tips for weeks.,COMMUNICATING IS FEEDING,COMMUNICATING IS FEEDING
This book will guide you step by step how to apply for citizenship.,UNDERSTANDING IS FOLLOWING,COMMUNICATING IS GUIDING
You gave me a great idea!,CAUSATION IS AGENTIVE CAUSATION,COMMUNICATING IS OBJECT TRANSFER
Try to pack more thoughts into fewer words.,WORDS ARE CONTAINERS,COMMUNICATING IS OBJECT TRANSFER
Whenever you have a good idea practice capturing it in words.,COMPLEX IDEAS ARE SENTENCES,COMMUNICATING IS OBJECT TRANSFER
Don't force your meanings into the wrong words.,FORMING WORDS IS SHAPING,COMMUNICATING IS OBJECT TRANSFER
Try to get your thoughts across better.,THINKING IS SPEAKING,COMMUNICATING IS OBJECT TRANSFER
You still have to give me an idea of what you mean.,UNDERSTANDING IS GRASPING,COMMUNICATING IS OBJECT TRANSFER
He pointed out that global warming is real.,COMMUNICATING IS POINTING,COMMUNICATING IS POINTING
Let me illustrate the theory with some examples.,PROVING IS SHOWING,COMMUNICATING IS SHOWING
I'm now going to show you that you are wrong.,NOW IS HERE,COMMUNICATING IS SHOWING
We have to restructure this firm.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,COMPANY IS A COMPLEX STRUCTURE
The arms race.,ACHIEVING POWER IS MOVING UPWARDS,COMPETITION IS A RACE
"We’ve been playing chess for years, and he’s finally pulling ahead of me.",ACHIEVING POWER IS MOVING UPWARDS,COMPETITION IS A RACE
"He’s a better writer than I am, and he’s widening the distance.",ACHIEVING POWER IS MOVING UPWARDS,COMPETITION IS A RACE
Vanity finally drove me to have the operation.,PURPOSEFUL ACTION IS SELF-PROPELLED MOTION TO A DESTINATION,COMPULSION IS A COMPELLING FORCE
Wake up!,CONSCIOUS IS UP,CONSCIOUS IS UP
I'm up!,HIGH STATUS IS UP,CONSCIOUSNESS IS VERTICALITY
“Your dead kids don’t trump my Constitutional rights.”,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME
There is both cotton and polyester in that shirt.,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS,CONSTITUENTS ARE CONTENTS
This drink is loaded with vitamins.,Ongoing causation is nourishing,CONSTITUENTS ARE CONTENTS
Our agenda is packed with events.,MORE IS BIG,CONSTITUENTS ARE CONTENTS
There are seven days in a week.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,CONSTITUENTS ARE CONTENTS
This SUV sure is a gas guzzler.,INSTITUTION IS A VEHICLE,CONSUMING RESOURCES IS EATING
Demand for paper goods is eating away at our planet's forests.,CONSUMING RESOURCES IS EATING,CONSUMING RESOURCES IS EATING
Developing nations are gobbling up our fossil fuels at any alarming rate.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
The United States' insatiable appetite for electronics will entirely consume our supply of rare metals.,ACQUIRING IDEAS IS EATING,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
His actions are beyond my control.,EVENTS ARE OBJECTS,CONTROL IS A BOUNDED REGION
The whole situation spiraled out of (our) control.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CONTROL IS A BOUNDED REGION
He returned to power.,HIGH STATUS IS UP,CONTROL IS A BOUNDED REGION
The president is in control of the executive branch.,GOVERNMENT IS A LEADER,CONTROL IS A BOUNDED REGION
President Mubarak has stepped down from power.,TERMINATION OF CONTROL IS LOSS OF A POSSESSION,CONTROL IS A BOUNDED REGION
He has control over all the workers.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CONTROL IS A POSSESSION
The president kept his hold on power.,CONTROL IS A POSSESSION,CONTROL IS A POSSESSION
She regained control of the assembly.,ATTAINING CONTROL IS GAINING A POSSESSION,CONTROL IS A POSSESSION
He possesses the power to heal small animals.,ENJOYING A RIGHT IS POSSESSING AN OBJECT,CONTROL IS A POSSESSION
He's putty in her hands.,CONTROL IS A POSSESSION,CONTROL IS OBJECT MANIPULATION
I am on top of the situation.,HIGH STATUS IS UP,CONTROL IS UP
He's in a superior position.,HIGH STATUS IS UP,CONTROL IS UP
He's in the high command.,HIGH STATUS IS UP,CONTROL IS UP
He's in the upper echelon.,HIGH STATUS IS UP,CONTROL IS UP
His power rose.,ACHIEVING POWER IS MOVING UPWARDS,CONTROL IS UP
Report to your superiors for duty.,ATTRIBUTES ARE ENTITIES,CONTROL IS VERTICALITY
He's the low man on the totem pole.,LOW STATUS IS DOWN,CONTROL IS VERTICALITY
Napoleon's skill at the siege of Toulon while only an artillery captain under General Jacques Dugommier was to start Napoleon on the path of greatness; a rise to power that was to be incredibly rapid.,PROGRESS IS FORWARD MOTION ALONG A PATH,CONTROL IS VERTICALITY
Relax. We've got everything under control.,CONTROL IS A BOUNDED REGION,CONTROL IS VERTICALITY
Rescuing Iranian Sailors? U.S. Says It Is Just Doing Its Duty,ACTION IS BEING IN A LOCATION,COOPERATIVE NATIONS ARE GOOD CITIZENS
California Cities Struggling Under Wave of Corruption,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
FIFA facing corruption 'tsunami',MORE IS BIG,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
Our government is afflicted with the cancer of corruption.,CORRUPTION IS A DISEASE,CORRUPTION IS A DISEASE
Corrupt officials are infecting our government at every level.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,CORRUPTION IS A DISEASE
"Our nation has been infested with the termites of corruption, the worms of immorality, and a virus of indifference and apathy.",CORRUPTION IS A TERMITE INFESTATION,CORRUPTION IS A TERMITE INFESTATION
Stopping the rot in public life.,IMPORTANT IS CENTRAL,CORRUPTION IS DECAY
Corruption is eroding the public trust in government.,CORRUPTION IS EROSION,CORRUPTION IS EROSION
