Regensburg’s political influence reached its peak when Regensburg was city of the Perpetual Diet or General Assembly of the Imperial Estates of the Holy Roman Empire from 1663 to 1806.,ATTRIBUTES OF GOVERNMENT ARE ENTITIES,ACHIEVING POWER IS MOVING UPWARDS
We pitched them the idea and they ate it right up.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,ACQUIRING IDEAS IS EATING
He's been feeding her lies all these years.,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL,ACQUIRING IDEAS IS EATING
This article is hard to digest.,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL,ACQUIRING IDEAS IS EATING
The car is in motion.,NATIONS NOT ABIDING BY INTERNATIONAL LAW ARE OUTLAWS,ACTION IS BEING IN A LOCATION
I'm going to leave.,THINKING IS LINGUISTIC ACTIVITY,ACTION IS BEING IN A LOCATION
She's close to resigning.,WEALTH IS A RESOURCE,ACTION IS BEING IN A LOCATION
Devastation from the hurricane thrust the nation into recession.,HIGH STATUS IS UP,ACTION IS MOTION ALONG A PATH
Congress' refusal to compromise is moving the country toward economic ruin.,INFORMATION IS CONTENTS,ACTION IS MOTION ALONG A PATH
This computer program turns the power on and off.,GOODNESS IS LIGHT,ACTION IS MOTION
He exercised to the point of exhaustion.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She squeezed her way to thinner thighs.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
He drank himself out of the promotion.,SOCIAL GROUPS ARE COMPLEX STRUCTURES,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
He went on with what he was doing.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She went back to sleep.,NATIONS NOT ABIDING BY INTERNATIONAL LAW ARE OUTLAWS,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
She successfully navigated her way through the contract negotiations.,OTHER,ACTION IS SELF-PROPELLED MOTION ALONG A PATH
How did Jerry get out of washing the windows?,IMPROVING EDUCATION IS FINANCIAL INVESTMENT,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
"Outside of washing the windows, what else did you do?",COMPLEX IDEAS ARE SENTENCES,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I put a lot of energy into washing the windows.,HIGH STATUS IS UP,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
I get a lot of satisfaction out of washing windows.,EVIL IS DARK,ACTIVITIES ARE BOUNDED REGIONS IN SPACE
Do it over.,IMPEDIMENTS TO IMPROVING ECONOMIC STATUS IS CONFUSING PATHS TO MOVING OUT OF A LOCATION,ACTIVITIES ARE JOURNEYS
"In the course of the investigation, new evidence was found.",GUNS ARE TARGETS OF PSYCHOLOGICAL FIXATION,ACTIVITIES ARE JOURNEYS
Follow along as I assemble this.,HEALTH IS UP,ACTIVITIES ARE JOURNEYS
Follow these steps in assembly.,HIGH STATUS IS UP,ACTIVITIES ARE JOURNEYS
"Law enforcement officers have often described these arrests as a way of reining in criminals whose other, more serious activities present a danger to the public.",PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,ADDRESSING CRIME IS CONTROLLING AN ANIMAL
Improving access to education is the only sure way to cure us of poverty.,ENABLE ABILITY TO UTILIZE RESOURCES IS ENABLE ABILITY TO ACCESS LOCATIONS,ADDRESSING POVERTY IS TREATING AN ILLNESS
Debt Ceiling Deal: Wrong Diagnosis Leads to Wrong Treatment for What Ails the Economy,COMPLEX IDEAS ARE SENTENCES,ADDRESSING SOCIAL PROBLEMS IS TREATING AN ILLNESS
"The most powerful weapon in the war against obesity might be something we all understand: cold, hard cash.",HIGH STATUS IS UP,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
How America's losing the war on poverty,LOW STATUS IS DOWN,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR
"Of course, gun control fanatics pay little attention to facts.",AIDS TO IMPROVING ECONOMIC STATUS ARE TICKETS TO A DESTINATION,ADVOCATING GUN CONTROL IS ZEALOTRY
She's warming up to her new brother-in-law.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,AFFECTION IS WARMTH
We're finally on the same page.,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING TRANSPARENCY,AGREEMENT IS PHYSICAL PROXIMITY
Who's with me?,HEALTH IS UP,AGREEMENT IS PHYSICAL PROXIMITY
Ecologists Shed New Light On Effects of Light Pollution On Wildlife,GOODNESS IS LIGHT,AID TO KNOWING IS A LIGHT SOURCE
There seems to be growing friendship between Shia Iran and its Sunni-dominated neighbours.,HIGH STATUS IS UP,ALLIANCES ARE FRIENDSHIPS
"Fitch said in a report on Dec. 19 that it expected Congress to find a way to pull back from the “fiscal cliff,” but that it would not be “a credible plan to reduce the federal budget deficit and stabilize government debt over the medium term.”",INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL,ALTERNATIVE LEGISLATION IS ALTERNATIVE PATH
He started going down a bad life path.,IMPROVING EDUCATION IS FINANCIAL INVESTMENT,ALTERNATIVES ARE DIFFERENT AVAILABLE PATHS
We have not found a way to stem this rising flood of gun violence.,INABILITY TO UTILIZE EDUCATIONAL OPPORTUNITY IS INABILITY TO ACCESS A LOCATION,AMOUNT OF GUN VIOLENCE IS A FLUID
We are drowning in an ocean of gun violence.,ENABLE ABILITY TO UTILIZE RESOURCES IS ENABLE ABILITY TO ACCESS LOCATIONS,AMOUNT OF GUN VIOLENCE IS A FLUID
flood of guns,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,AMOUNT OF GUNS IS A FLUID
WE CANNOT HAVE ISLANDS OF PROSPERITY NEXT TO OCEANS OF POVERTY AND SQUALOR,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,AMOUNT OF POVERTY IS SIZE OF GEOGRAPHIC FEATURE
"President Obama said the international community has made great strides toward locking down loose nuclear material, but warned the threat of nuclear materials falling into the hands of terrorist remains.",HIGH STATUS IS UP,AMOUNT OF PROGRESS IS AMOUNT OF DISTANCE MOVED
"Senate Majority Leader Harry Reid, D-Nevada, told reporters that the next 24 hours would be ""very important"" toward efforts to reach a deal to lessen the harshest impacts of the fiscal cliff, a combination of broad tax hikes and deep spending cuts due to take effect at the start of the new year.",ECONOMIC HARDSHIP IS PHYSICAL HARM,AMOUNT OF PROGRESS TOWARD ENACTING LEGISLATION IS DISTANCE MOVED ALONG A PATH
"The hallways are filled with the sounds of middle school students, primarily eighth graders, dissecting the second presidential debate from the evening before.",PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,ANALYZING IS DISSECTING
Those are inflammatory remarks.,AMOUNT OF STATE IS SIZE OF OBJECT,ANGER IS FIRE
She was doing a slow burn.,NATIONAL POLITICS IS A BATTLEFIELD,ANGER IS FIRE
She was breathing fire.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ANGER IS FIRE
Your insincere apology just added fuel to the fire.,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING LIGHT,ANGER IS FIRE
"After the argument, Dave was smoldering for days.",SOCIAL GROUPS ARE COMPLEX STRUCTURES,ANGER IS FIRE
He was consumed by his anger.,SOCIAL GROUPS ARE COMPLEX STRUCTURES,ANGER IS FIRE
He's seeing red.,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL,ANGER IS FIRE
He has a hot temper.,TAXATION IS FORCEFUL REMOVAL OF A SUBSTANCE,ANGER IS HEAT
He's burning with rage.,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL,ANGER IS HEAT
"I just touched him, and he went crazy.",CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM,ANGER IS INSANITY
You're driving me nuts!,DISTURBING IDEAS ARE DISGUSTING FOODS,ANGER IS INSANITY
I'm mad!,CAREER IS A COMPLEX STRUCTURE,ANGER IS INSANITY
"When the up threw him out of the game, Billy started foaming at the mouth.",IMPROVING EDUCATION IS FINANCIAL INVESTMENT,ANGER IS INSANITY
"If anything else goes wrong, I'll get hysterical.",AIDS TO IMPROVING ECONOMIC STATUS ARE TICKETS TO A DESTINATION,ANGER IS INSANITY
"He got so angry, he went out of his mind.",OTHER,ANGER IS INSANITY
"When my mother finds out, she'll have a fit.",NATIONS NOT ABIDING BY INTERNATIONAL LAW ARE OUTLAWS,ANGER IS INSANITY
He's tearing his hair out!,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ANGER IS INSANITY
The loud music next door has got him climbing the walls!,ANALYZING IS DISSECTING,ANGER IS INSANITY
He was just about to burst with anger.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,ANGER IS PRESSURE IN A CONTAINER
You make my blood boil.,ADDRESSING SOCIAL PROBLEMS IS WAGING WAR,ANGER IS THE HEAT OF FLUID IN A CONTAINER
I had reached the boiling point.,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL,ANGER IS THE HEAT OF FLUID IN A CONTAINER
Your claims are indefensible.,MEANS OF IMPROVING ECONOMIC STATUS ARE PATHS TO MOVING OUT OF A LOCATION,ARGUMENT IS PHYSICAL COMBAT
He attacked every weak point in my argument.,AIDS TO IMPROVING ECONOMIC STATUS IS AID TO UPWARD MOTION,ARGUMENT IS PHYSICAL COMBAT
His criticisms were right on target.,INFORMATION IS CONTENTS,ARGUMENT IS WAR
I blew his argument out of the water.,INCREASE IN TAXATION IS OCCURENCE OF SUDDEN DESTRUCTIVE NATURAL FORCE,ARGUMENT IS PHYSICAL COMBAT
I've never won an argument with him.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ARGUMENT IS PHYSICAL COMBAT
"You disagree? OK, shoot!",ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ARGUMENT IS PHYSICAL COMBAT
"If you use that strategy, he'll wipe you out.",ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ARGUMENT IS PHYSICAL COMBAT
He shot down all of my arguments.,INCREASE IN TAXATION IS OCCURENCE OF SUDDEN DESTRUCTIVE NATURAL FORCE,ARGUMENT IS PHYSICAL COMBAT
He bombarded them with clever arguments.,INCREASE IN TAXATION IS OCCURENCE OF SUDDEN DESTRUCTIVE NATURAL FORCE,ARGUMENT IS WAR
His criticisms were right on target.,INFORMATION IS CONTENTS,ARGUMENT IS WAR
Five is made up of two plus three.,NEGATIVE EVALUATION OF GOVERNMENT ACTIVITY IS DISGUST,ARITHMETIC IS OBJECT CONSTRUCTION
"If you put 2 and 2 together, you get 4.",NEGATIVELY AFFECTING A LAW IS CAUSING HARM TO A PHYSICAL STRUCTURE,ARITHMETIC IS OBJECT CONSTRUCTION
We need to know how big of a problem that is.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,ASSESSING IS MEASURING
Our conservation program needs your support.,EFFECTIVE GOVERNMENT IS A WELL-MANAGED BUSINESS,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,NATIONAL POLITICS IS A STAGE,HELP IS PHYSICAL SUPPORT
"You could talk about the dealerships, auto dealerships that were closed down when the government got control of a couple of the auto companies, an awful lot of people lost jobs, businesses were closed, and so on.",INFORMATION IS CONTENTS,ATTAINING CONTROL IS GAINING A POSSESSION
"The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party",HIGH STATUS IS UP,ATTAINING CONTROL IS GAINING A POSSESSION
"If you soak it in water, the wood will lose its rigidity.",INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING LIGHT,ATTRIBUTES ARE ENTITIES
She has a sunny disposition.,HARM IS PHYSICAL INJURY,ATTRIBUTES ARE POSSESSIONS
This place has lost a lot of its charm.,NATIONAL POLITICS IS A STAGE,ATTRIBUTES ARE POSSESSIONS
The new mustache gave him an older appearance.,SOCIAL GROUPS ARE COMPLEX STRUCTURES,ATTRIBUTES ARE POSSESSIONS
"In a democratic government, authority is given to it by the people.",CANCER IS A JOURNEY,ATTRIBUTES OF GOVERNMENT ARE ENTITIES
This movie stinks!,GUNS ARE A DISEASE,BAD IS STINKY
He's no longer with us.,IMPROVING EDUCATION IS FINANCIAL INVESTMENT,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He's gone / departed.,ADVOCATING GUN CONTROL IS INSANITY,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He is an upstanding citizen.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,BEING GOOD IS BEING UPRIGHT
I refuse to stoop to that kind of behavior.,EVIL IS DARK,BEING IMMORAL IS BEING LOW
The prescribing physician is in the best position to evaluate a patient's treatment history and options.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL
Hold on to your beliefs and never let them go.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,BELIEFS ARE POSSESSIONS
He was filled with anger.,GOVERNMENT IS A CHILDCARE PROVIDER,BODY IS A CONTAINER FOR EMOTIONS
She couldn't contain her joy.,IMPROVING ECONOMIC STATUS IS MOVING OUT OF AN UNDESIRABLE LOCATION,BODY IS A CONTAINER FOR EMOTIONS
She was brimming with rage.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,BODY IS A CONTAINER FOR EMOTIONS
Lost in the bureaucratic maze of city's criminal justice system,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,BUREACRACY IS A MAZE
The creation of this board of unelected bureaucrats is yet another tentacle of the Obama Administration digging its way into the doctors-patient relationship.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,BUREACRACY IS AN OCTOPUS
"Confronted with the grinding cogs of bureaucracy, but needing a new cap, Coltrane shrugged and filled out the form.",IMPROVING ECONOMIC STATUS IS UPWARD MOTION,BUREAUCRACY IS A MACHINE
"You could call me just a work-for-hire hack, and a willing, contented cog in a bureaucratic machine.",PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,BUREAUCRATS ARE MACHINE PARTS
It's Now Apple And Samsung's Game To Lose--Everyone Else Is An Also-Ran,UNCONSCIOUS IS DOWN,BUSINESS COMPETITION IS COMPETITIVE SPORTS
Here are some tips to grow your business.,AUGMENTING ECONOMIC ASSETS IS CREATING OBJECTS,BUSINESSES ARE LIVING ENTITIES
Stars whose careers collapsed in a relatively short amount of time,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,CAREER IS A BUILDING
How to make a career out of things you would do even for free.,INABILITY TO UTILIZE EDUCATIONAL OPPORTUNITY IS INABILITY TO ACCESS A LOCATION,CAREER IS A COMPLEX STRUCTURE
Tomatoes technically fall within the fruit category.,AIDS TO IMPROVING ECONOMIC STATUS IS AID TO UPWARD MOTION,CATEGORIES ARE BOUNDED REGIONS
"I wouldn't put him in the friend category, exactly.",WEALTH IS A RESOURCE,CATEGORIES ARE BOUNDED REGIONS
The noise is giving me a headache.,DISTURBING IDEAS ARE DISGUSTING FOODS,CAUSATION IS OBJECT TRANSFER
She was forced into an arranged marriage.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Her parents kept pushing her until she succeeded.,INTERESTING IDEAS ARE APPETIZING FOODS,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Regulations keep me from moving ahead with this housing project.,AMOUNT OF POVERTY IS SIZE,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
Sudden illness stopped his progress.,AIDS TO IMPROVING ECONOMIC STATUS IS AID TO UPWARD MOTION,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He's really gotten hung up at that step in the process.,ADVOCATING GUN CONTROL IS INSANITY,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He is so caught up in his work he can't do anything else.,LESSER DEGREE OF GUN CONTROL LEGISLATION IS WEAKER PHYSICAL RESTRAINT,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He was held up in the meeting.,SOCIAL GROUPS ARE COMPLEX STRUCTURES,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
The trial thrust O.J.'s attorney's into the limelight.,HIGH STATUS IS UP,CAUSES ARE FORCES
FDR's leadership brought the country out of the depression.,INFORMATION IS CONTENTS,CAUSES ARE FORCES
That experience pushed him over the edge,NATIONAL POLITICS IS A STAGE,CAUSES ARE FORCES
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.,AIDS TO IMPROVING ECONOMIC STATUS IS AID TO UPWARD MOTION,CAUSING DECREASE IN CRIME IS TREATING DISEASE
Another round of cuts will cripple the economy.,INTEREST IN IDEAS IS APPETITE FOR FOOD,CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
"... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.",INABILITY TO UTILIZE EDUCATIONAL OPPORTUNITY IS INABILITY TO ACCESS A LOCATION,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The plans for the trip have finally been firmed up.,BEING IMPOVERISHED IS BEING IN A BOUNDED REGION,CERTAIN IS FIRM
Next year's budget is fairly solid at this point.,HIGH STATUS IS UP,CERTAIN IS FIRM
The US handed over control of the prisoners to Afghan authorities.,INFORMATION IS CONTENTS,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans,GOVERNMENT CONTROL IS VERTICALITY,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.,INFORMATION IS CONTENTS,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
I got a headache.,NATIONS NOT ABIDING BY INTERNATIONAL LAW ARE OUTLAWS,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,CORRUPTION IS A TERMITE INFESTATION,CHANGE OF STATE IS CHANGE OF POSSESSION
He lost his faith.,GOVERNMENT IS A CHILDCARE PROVIDER,CHANGE IS LOSS
He got rid of his headache.,SOCIAL GROUPS ARE CONTAINERS,CHANGE IS LOSS
He went crazy.,GOVERNMENT IS A CHILDCARE PROVIDER,CHANGE OF STATE IS CHANGE OF LOCATION
He fell into a depression.,CONSTITUENTS ARE CONTENTS,CHANGE OF STATE IS CHANGE OF LOCATION
I came out of my depression.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,CHANGE OF STATE IS CHANGE OF LOCATION
He went over the edge.,INABILITY TO UTILIZE EDUCATIONAL OPPORTUNITY IS INABILITY TO ACCESS A LOCATION,CHANGE OF STATE IS CHANGE OF LOCATION
Things have gone from bad to worse lately.,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING TRANSPARENCY,CHANGE OF STATE IS CHANGE OF LOCATION
I got a headache.,NATIONS NOT ABIDING BY INTERNATIONAL LAW ARE OUTLAWS,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,CORRUPTION IS A TERMITE INFESTATION,CHANGE OF STATE IS CHANGE OF POSSESSION
One down of the three pillars of “unalienable” rights that hold up this great country of ours.,LAW ENFORCEMENT IS SUPPORTING A STRUCTURE,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
,NONE,POLITICAL UNREST IS A WILDFIRE
"This is an usagainst-them battle, but the “them” are those who would dismantle our rights.",STATE OF NATION IS LOCATION ALONG PATH,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
Don't let anyone take away your right to vote.,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING LIGHT,CITIZEN RIGHTS ARE POSSESSIONS
Do gun rights protect against tyranny?,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,CITIZEN RIGHTS ARE SHIELDS FROM HARM
We need to protect our rights from infringement.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,CITIZEN RIGHTS ARE TERRITORIES
Nine reasons why we should fire Congress,TAXATION IS FORCEFUL REMOVAL OF A SUBSTANCE,CITIZENS ARE EMPLOYERS
Snitch Culture: How Citizens are Turned into the Eyes and Ears of the State,UNCONSCIOUS IS DOWN,CITIZENS ARE EYES AND EARS
This new slavery is a total dependence by individuals and families on government for the materials and funds necessary to maintain a minimum standard of living.,ENABLE ABILITY TO UTILIZE RESOURCES IS ENABLE ABILITY TO ACCESS LOCATIONS,CITIZENS ARE SLAVES
...the people of America’s needs and priorities become second to the needs of the state and the people of America become enslaved to the state.,ENABLE ABILITY TO UTILIZE RESOURCES IS ENABLE ABILITY TO ACCESS LOCATIONS,CITIZENS ARE SLAVES
My mind was racing.,BECOMING IMPOVERISHED IS MOVING DOWNWARDS,COGNIZING IS BODILY FUNCTIONING
My mind is tired.,ADVOCATING GUN CONTROL IS ZEALOTRY,COGNIZING IS BODILY FUNCTIONING
Do I have to draw a picture for you?,IMPROVING ECONOMIC STATUS IS MOVING OUT OF AN UNDESIRABLE LOCATION,COMMUNICATING IS DRAWING A PICTURE
He painted an idyllic picture of their life together.,ATTRIBUTES ARE POSSESSIONS,COMMUNICATING IS DRAWING A PICTURE
I've been feeding him stock market tips for weeks.,IMPROVING ECONOMIC STATUS IS UPWARD MOTION,COMMUNICATING IS FEEDING
This book will guide you step by step how to apply for citizenship.,AMOUNT OF RESOURCE IS BODY WEIGHT,COMMUNICATING IS GUIDING
You gave me a great idea!,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,COMMUNICATING IS OBJECT TRANSFER
Try to pack more thoughts into fewer words.,EXTENT OF SOCIAL PROBLEMS IS EXTENT OF AFFLICTION,COMMUNICATING IS OBJECT TRANSFER
Whenever you have a good idea practice capturing it in words.,INABILITY TO UTILIZE EDUCATIONAL OPPORTUNITY IS INABILITY TO ACCESS A LOCATION,COMMUNICATING IS OBJECT TRANSFER
Don't force your meanings into the wrong words.,EXTENT OF SOCIAL PROBLEMS IS EXTENT OF AFFLICTION,COMMUNICATING IS OBJECT TRANSFER
Try to get your thoughts across better.,INABILITY TO UTILIZE EDUCATIONAL OPPORTUNITY IS INABILITY TO ACCESS A LOCATION,COMMUNICATING IS OBJECT TRANSFER
You still have to give me an idea of what you mean.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,COMMUNICATING IS OBJECT TRANSFER
He pointed out that global warming is real.,PROVIDE EDUCATIONAL OPPORTUNITY IS PROVIDING A RESOURCE,COMMUNICATING IS POINTING
Let me illustrate the theory with some examples.,IMPEDIMENTS TO IMPROVING ECONOMIC STATUS IS ANTAGONISTIC FORCE,COMMUNICATING IS SHOWING
I'm now going to show you that you are wrong.,INCREASE IN TAXATION IS OCCURENCE OF SUDDEN DESTRUCTIVE NATURAL FORCE,COMMUNICATING IS SHOWING
We have to restructure this firm.,AMOUNT OF PROGRESS IS AMOUNT OF DISTANCE MOVED,COMPANY IS A COMPLEX STRUCTURE
The arms race.,ROMANTIC RELATIONSHIP ENCOUNTERING DIFFICULTIES IS A VEHICLE ENCOUNTERING OBSTACLES,COMPETITION IS A RACE
"We’ve been playing chess for years, and he’s finally pulling ahead of me.",BEING IMPOVERISHED IS BEING IN A BOUNDED REGION,COMPETITION IS A RACE
