He's really gotten hung up at that step in the process.,DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He is so caught up in his work he can't do anything else.,ACTION IS MOTION,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He was held up in the meeting.,ACTION IS MOTION,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
The trial thrust O.J.'s attorney's into the limelight.,PROMINENCE IS CENTRALITY,CAUSES ARE FORCES
FDR's leadership brought the country out of the depression.,LEADING A NATION IS DRIVING A VEHICLE,CAUSES ARE FORCES
That experience pushed him over the edge,FALLING IS LOSING CONTROL,CAUSES ARE FORCES
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.,ADDRESSING SOCIAL PROBLEMS IS TREATING A PHYSICAL AFFLICTION,CAUSING DECREASE IN CRIME IS TREATING DISEASE
Another round of cuts will cripple the economy.,ECONOMIC HARDSHIP IS PHYSICAL HARM,CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
"... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.",CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The plans for the trip have finally been firmed up.,CERTAIN IS FIRM,CERTAIN IS FIRM
Next year's budget is fairly solid at this point.,CERTAIN IS FIRM,CERTAIN IS FIRM
The US handed over control of the prisoners to Afghan authorities.,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans,GAINING CONTROL IS GAINING A POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.,GAINING CONTROL IS GAINING A POSSESSION,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
I got a headache.,HARM IS PHYSICAL INJURY,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,RELIEF FROM HARM IS REMOVAL OF PHYSICAL OBSTACLE,CHANGE OF STATE IS CHANGE OF POSSESSION
He lost his faith.,LOSS IS DOWN,CHANGE IS LOSS
He got rid of his headache.,RELIEF FROM HARM IS REMOVAL OF PHYSICAL OBSTACLE,CHANGE IS LOSS
He went crazy.,INSANITY IS FALLING,CHANGE OF STATE IS CHANGE OF LOCATION
He fell into a depression.,SICKNESS IS DOWN,CHANGE OF STATE IS CHANGE OF LOCATION
I came out of my depression.,RECOVERY IS UP,CHANGE OF STATE IS CHANGE OF LOCATION
He went over the edge.,FALLING IS LOSING CONTROL,CHANGE OF STATE IS CHANGE OF LOCATION
Things have gone from bad to worse lately.,BAD IS DOWN,CHANGE OF STATE IS CHANGE OF LOCATION
I got a headache.,HARM IS PHYSICAL INJURY,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,RELIEF FROM HARM IS REMOVAL OF PHYSICAL OBSTACLE,CHANGE OF STATE IS CHANGE OF POSSESSION
One down of the three pillars of “unalienable” rights that hold up this great country of ours.,RIGHTS ARE PILLARS,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
"This is an usagainst-them battle, but the “them” are those who would dismantle our rights.",ARGUMENT IS WAR,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
Don't let anyone take away your right to vote.,RIGHTS ARE POSSESSIONS,CITIZEN RIGHTS ARE POSSESSIONS
Do gun rights protect against tyranny?,RIGHTS ARE SHIELDS FROM HARM,CITIZEN RIGHTS ARE SHIELDS FROM HARM
We need to protect our rights from infringement.,RIGHTS ARE SHIELDS FROM HARM,CITIZEN RIGHTS ARE TERRITORIES
Nine reasons why we should fire Congress,TERMINATION OF POWER IS CAUSED MOTION DOWNWARDS,CITIZENS ARE EMPLOYERS
Snitch Culture: How Citizens are Turned into the Eyes and Ears of the State,CITIZENS ARE EYES AND EARS,CITIZENS ARE EYES AND EARS
This new slavery is a total dependence by individuals and families on government for the materials and funds necessary to maintain a minimum standard of living.,WEALTHY PEOPLE ARE PARASITES,CITIZENS ARE SLAVES
...the people of America’s needs and priorities become second to the needs of the state and the people of America become enslaved to the state.,CITIZENS ARE SLAVES,CITIZENS ARE SLAVES
My mind was racing.,EMOTIONAL INTENSITY IS TEMPERATURE,COGNIZING IS BODILY FUNCTIONING
My mind is tired.,MIND IS A BODY,COGNIZING IS BODILY FUNCTIONING
Do I have to draw a picture for you?,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS DRAWING A PICTURE
He painted an idyllic picture of their life together.,COMMUNICATING IS DRAWING A PICTURE,COMMUNICATING IS DRAWING A PICTURE
I've been feeding him stock market tips for weeks.,COMMUNICATING IS FEEDING,COMMUNICATING IS FEEDING
This book will guide you step by step how to apply for citizenship.,GUIDED ACTION IS GUIDED MOTION ALONG A PATH,COMMUNICATING IS GUIDING
You gave me a great idea!,IDEAS ARE OBJECTS,COMMUNICATING IS OBJECT TRANSFER
Try to pack more thoughts into fewer words.,WORDS ARE CONTAINERS,COMMUNICATING IS OBJECT TRANSFER
Whenever you have a good idea practice capturing it in words.,IDEAS ARE OBJECTS,COMMUNICATING IS OBJECT TRANSFER
Don't force your meanings into the wrong words.,WORDS ARE CONTAINERS,COMMUNICATING IS OBJECT TRANSFER
Try to get your thoughts across better.,COMMUNICATING IS OBJECT TRANSFER,COMMUNICATING IS OBJECT TRANSFER
You still have to give me an idea of what you mean.,IDEAS ARE OBJECTS,COMMUNICATING IS OBJECT TRANSFER
He pointed out that global warming is real.,COMMUNICATING IS POINTING,COMMUNICATING IS POINTING
Let me illustrate the theory with some examples.,COMMUNICATING IS SHOWING,COMMUNICATING IS SHOWING
I'm now going to show you that you are wrong.,PROVING IS SHOWING,COMMUNICATING IS SHOWING
We have to restructure this firm.,ORGANIZATION IS PHYSICAL STRUCTURE,COMPANY IS A COMPLEX STRUCTURE
The arms race.,COMPETITION IS A RACE,COMPETITION IS A RACE
"We’ve been playing chess for years, and he’s finally pulling ahead of me.",COMPETITION IS A RACE,COMPETITION IS A RACE
"He’s a better writer than I am, and he’s widening the distance.",DIFFERENCES IN SUCCESS ARE DISTANCES BETWEEN LOCATIONS,COMPETITION IS A RACE
Vanity finally drove me to have the operation.,PASSION IS FIRE,COMPULSION IS A COMPELLING FORCE
Wake up!,CONSCIOUS IS UP,CONSCIOUS IS UP
I'm up!,CONSCIOUS IS UP,CONSCIOUSNESS IS VERTICALITY
“Your dead kids don’t trump my Constitutional rights.”,RIGHTS ARE SHIELDS FROM HARM,CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME
There is both cotton and polyester in that shirt.,ATTRIBUTES ARE POSSESSIONS,CONSTITUENTS ARE CONTENTS
This drink is loaded with vitamins.,RESOURCE IS A LIQUID,CONSTITUENTS ARE CONTENTS
Our agenda is packed with events.,TIME PERIODS ARE CONTAINERS,CONSTITUENTS ARE CONTENTS
There are seven days in a week.,TIME PERIODS ARE CONTAINERS,CONSTITUENTS ARE CONTENTS
This SUV sure is a gas guzzler.,CONSUMING RESOURCES IS EATING,CONSUMING RESOURCES IS EATING
Demand for paper goods is eating away at our planet's forests.,EXPLOITATION OF RESOURCES IS A PARASITIC INFECTION,CONSUMING RESOURCES IS EATING
Developing nations are gobbling up our fossil fuels at any alarming rate.,CONSUMING RESOURCES IS EATING,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
The United States' insatiable appetite for electronics will entirely consume our supply of rare metals.,GREED IS HUNGER,CONSUMING TOO MANY RESOURCES IS EATING TOO MUCH FOOD
His actions are beyond my control.,CONTROL IS VERTICALITY,CONTROL IS A BOUNDED REGION
The whole situation spiraled out of (our) control.,LOSS OF CONTROL IS FALLING,CONTROL IS A BOUNDED REGION
He returned to power.,POWER IS A POSSESSED OBJECT,CONTROL IS A BOUNDED REGION
The president is in control of the executive branch.,CONTROL IS A POSSESSION,CONTROL IS A BOUNDED REGION
President Mubarak has stepped down from power.,TERMINATION OF POWER IS CAUSED MOTION DOWNWARDS,CONTROL IS A BOUNDED REGION
He has control over all the workers.,CONTROL IS A POSSESSION,CONTROL IS A POSSESSION
The president kept his hold on power.,POWER IS A POSSESSED OBJECT,CONTROL IS A POSSESSION
She regained control of the assembly.,GAINING CONTROL IS GAINING A POSSESSION,CONTROL IS A POSSESSION
He possesses the power to heal small animals.,POWER IS A POSSESSION,CONTROL IS A POSSESSION
He's putty in her hands.,VULNERABILITY IS BEING MALLEABLE,CONTROL IS OBJECT MANIPULATION
I am on top of the situation.,CONTROL IS UP,CONTROL IS UP
He's in a superior position.,HIGH STATUS IS UP,CONTROL IS UP
He's in the high command.,HIGH STATUS IS UP,CONTROL IS UP
He's in the upper echelon.,HIGH STATUS IS UP,CONTROL IS UP
His power rose.,RISING IN POWER IS RISING,CONTROL IS UP
Report to your superiors for duty.,HIERARCHY IS VERTICALITY,CONTROL IS VERTICALITY
He's the low man on the totem pole.,LOW STATUS IS DOWN,CONTROL IS VERTICALITY
Napoleon's skill at the siege of Toulon while only an artillery captain under General Jacques Dugommier was to start Napoleon on the path of greatness; a rise to power that was to be incredibly rapid.,RISE TO POWER IS RISING,CONTROL IS VERTICALITY
Relax. We've got everything under control.,CONTROL IS POSSESSION,CONTROL IS VERTICALITY
Rescuing Iranian Sailors? U.S. Says It Is Just Doing Its Duty,DUTY IS AN OBLIGATION,COOPERATIVE NATIONS ARE GOOD CITIZENS
California Cities Struggling Under Wave of Corruption,CORRUPTION IS A WAVE,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
FIFA facing corruption 'tsunami',CORRUPTION IS A TSUNAMI,CORRUPTION IS A DESTRUCTIVE NATURAL PROCESS
Our government is afflicted with the cancer of corruption.,CORRUPTION IS CANCER,CORRUPTION IS A DISEASE
Corrupt officials are infecting our government at every level.,CORRUPTION IS AN INFECTION,CORRUPTION IS A DISEASE
"Our nation has been infested with the termites of corruption, the worms of immorality, and a virus of indifference and apathy.",CORRUPTION IS PESTS,CORRUPTION IS A TERMITE INFESTATION
Stopping the rot in public life.,CORRUPTION IS DECAY,CORRUPTION IS DECAY
Corruption is eroding the public trust in government.,TRUST IS EROSION,CORRUPTION IS EROSION
Out of these discussions will grow legislation of farreaching importance.,IDEAS ARE PLANTS,LAWS ARE PLANTS
The solution only created more problems.,PROBLEMS ARE OBJECTS,CREATING IS MAKING
Crime has infected communities everywhere.,CRIME IS AN INFECTION,CRIME IS A DISEASE
Crime is a beast ravaging the city.,CRIME IS A BEAST,CRIME IS AN ANIMAL
He attacked the speaker with harsh words of criticism.,ARGUMENT IS WAR,CRITICIZING IS ATTACKING
Obama and Romney Strike Blows Over Benghazi,ARGUMENT IS WAR,DEBATING IS ONE-ON-ONE PHYSICAL FIGHTING
Credit card debt has been growing significantly,DEBT IS GROWTH,DEBT IS AN ORGANISM
Debt is holding me back from reaching my goals.,DEBT IS A BURDEN,DEBT IS PHYSICAL IMPEDIMENTS TO MOTION
He is far more intelligent than he looks.,INTELLIGENCE IS HEIGHT,DEGREE IS DISTANCE ALONG A PATH
