I've never won an argument with him.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ARGUMENT IS PHYSICAL COMBAT
"You disagree? OK, shoot!",OTHER,ARGUMENT IS PHYSICAL COMBAT
"If you use that strategy, he'll wipe you out.",OTHER,ARGUMENT IS PHYSICAL COMBAT
He shot down all of my arguments.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ARGUMENT IS PHYSICAL COMBAT
He bombarded them with clever arguments.,OTHER,ARGUMENT IS WAR
His criticisms were right on target.,OTHER,ARGUMENT IS WAR
Five is made up of two plus three.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ARITHMETIC IS OBJECT CONSTRUCTION
"If you put 2 and 2 together, you get 4.",ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ARITHMETIC IS OBJECT CONSTRUCTION
We need to know how big of a problem that is.,CAUSED IMPOVERISHMENT IS CAUSED DOWNWARD MOTION,ASSESSING IS MEASURING
Our conservation program needs your support.,GOVERNMENT IS REFEREE,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,OTHER,HELP IS PHYSICAL SUPPORT
"You could talk about the dealerships, auto dealerships that were closed down when the government got control of a couple of the auto companies, an awful lot of people lost jobs, businesses were closed, and so on.",OTHER,ATTAINING CONTROL IS GAINING A POSSESSION
"The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party",OTHER,ATTAINING CONTROL IS GAINING A POSSESSION
"If you soak it in water, the wood will lose its rigidity.",OTHER,ATTRIBUTES ARE ENTITIES
She has a sunny disposition.,OTHER,ATTRIBUTES ARE POSSESSIONS
This place has lost a lot of its charm.,OTHER,ATTRIBUTES ARE POSSESSIONS
The new mustache gave him an older appearance.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ATTRIBUTES ARE POSSESSIONS
"In a democratic government, authority is given to it by the people.",OTHER,ATTRIBUTES OF GOVERNMENT ARE ENTITIES
This movie stinks!,OTHER,BAD IS STINKY
He's no longer with us.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He's gone / departed.,OTHER,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION
He is an upstanding citizen.,OTHER,BEING GOOD IS BEING UPRIGHT
I refuse to stoop to that kind of behavior.,OTHER,BEING IMMORAL IS BEING LOW
The prescribing physician is in the best position to evaluate a patient's treatment history and options.,OTHER,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL
Hold on to your beliefs and never let them go.,OTHER,BELIEFS ARE POSSESSIONS
He was filled with anger.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,BODY IS A CONTAINER FOR EMOTIONS
She couldn't contain her joy.,OTHER,BODY IS A CONTAINER FOR EMOTIONS
She was brimming with rage.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,BODY IS A CONTAINER FOR EMOTIONS
Lost in the bureaucratic maze of city's criminal justice system,OTHER,BUREACRACY IS A MAZE
The creation of this board of unelected bureaucrats is yet another tentacle of the Obama Administration digging its way into the doctors-patient relationship.,OTHER,BUREACRACY IS AN OCTOPUS
"Confronted with the grinding cogs of bureaucracy, but needing a new cap, Coltrane shrugged and filled out the form.",INFLUENTIAL NATIONS ARE LEADERS,BUREAUCRACY IS A MACHINE
"You could call me just a work-for-hire hack, and a willing, contented cog in a bureaucratic machine.",OTHER,BUREAUCRATS ARE MACHINE PARTS
It's Now Apple And Samsung's Game To Lose--Everyone Else Is An Also-Ran,CONTROL IS VERTICALITY,BUSINESS COMPETITION IS COMPETITIVE SPORTS
Here are some tips to grow your business.,GOVERNMENT IS REFEREE,BUSINESSES ARE LIVING ENTITIES
Stars whose careers collapsed in a relatively short amount of time,OTHER,CAREER IS A BUILDING
How to make a career out of things you would do even for free.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,CAREER IS A COMPLEX STRUCTURE
Tomatoes technically fall within the fruit category.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,CATEGORIES ARE BOUNDED REGIONS
"I wouldn't put him in the friend category, exactly.",GOVERNMENT IS REFEREE,CATEGORIES ARE BOUNDED REGIONS
The noise is giving me a headache.,OTHER,CAUSATION IS OBJECT TRANSFER
She was forced into an arranged marriage.,OTHER,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Her parents kept pushing her until she succeeded.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,CAUSED CHANGE OF STATE IS CAUSED CHANGE OF LOCATION
Regulations keep me from moving ahead with this housing project.,OTHER,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
Sudden illness stopped his progress.,OTHER,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He's really gotten hung up at that step in the process.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He is so caught up in his work he can't do anything else.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
He was held up in the meeting.,OTHER,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH
The trial thrust O.J.'s attorney's into the limelight.,OTHER,CAUSES ARE FORCES
FDR's leadership brought the country out of the depression.,OTHER,CAUSES ARE FORCES
That experience pushed him over the edge,GOVERNMENT IS REFEREE,CAUSES ARE FORCES
Thriving community centers have proven to be an effective treatment against violent crime in a number of neighborhoods.,OTHER,CAUSING DECREASE IN CRIME IS TREATING DISEASE
Another round of cuts will cripple the economy.,OTHER,CAUSING ECONOMIC HARDSHIP IS CAUSING PHYSICAL HARM
"... allow courts to circumvent the First Amendment, slowly eroding the freedom of the press in a much more subtle manner than if they gagged the media directly.",GOVERNMENT IS REFEREE,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The government should not muzzle the press.,OTHER,CENSORSHIP IS PHYSICAL RESTRAINING OF MOUTH
The plans for the trip have finally been firmed up.,OTHER,CERTAIN IS FIRM
Next year's budget is fairly solid at this point.,OTHER,CERTAIN IS FIRM
The US handed over control of the prisoners to Afghan authorities.,OTHER,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The Democrats wrested control of four governerships from the Republicans,OTHER,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
The government acquired control of the company's assets.,OTHER,CHANGE IN CONTROLLER IS TRANSFER OF POSSESSION
I got a headache.,OTHER,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,OTHER,CHANGE OF STATE IS CHANGE OF POSSESSION
He lost his faith.,OTHER,CHANGE IS LOSS
He got rid of his headache.,OTHER,CHANGE IS LOSS
He went crazy.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,CHANGE OF STATE IS CHANGE OF LOCATION
He fell into a depression.,OTHER,CHANGE OF STATE IS CHANGE OF LOCATION
I came out of my depression.,OTHER,CHANGE OF STATE IS CHANGE OF LOCATION
He went over the edge.,OTHER,CHANGE OF STATE IS CHANGE OF LOCATION
Things have gone from bad to worse lately.,OTHER,CHANGE OF STATE IS CHANGE OF LOCATION
I got a headache.,OTHER,CHANGE OF STATE IS CHANGE OF POSSESSION
My headache went away.,OTHER,CHANGE OF STATE IS CHANGE OF POSSESSION
One down of the three pillars of “unalienable” rights that hold up this great country of ours.,GOVERNMENT IS REFEREE,CITIZEN RIGHTS ARE PHYSICAL STRUCTURES
